Soil evaporation,Lakes,Precipitation,Soil moisture,NDVI,Elevation,Aspect,Curvature,Plan curvature,Profile curvature,Distance to river,Slope,dust_storm,Bare Soil,Cropland,Natural vegetation,Clay Loam,Loam,Loam Sand,Sand,Sand Clay Loam,Sand Loam
0.626086950302124,0.0,598.92919921875,0.19522127509117126,0.25369998812675476,1182.0,12.334529876708984,154900368.0,-102919288.0,51981076.0,10.673577308654785,5.668890953063965,0.0,False,False,True,False,True,False,False,False,False
0.9117391109466553,0.0,691.3726196289062,0.23472413420677185,0.2357500046491623,2253.0,338.4341735839844,-1239202.875,8377914.5,7138712.0,21.34715461730957,2.520131826400757,0.0,False,False,True,False,True,False,False,False,False
0.21086956560611725,0.0,82.64790344238281,0.1349913775920868,0.13224999606609344,714.0,185.71058654785156,-0.0,0.0,-0.0,330.88092041015625,0.18341320753097534,0.0,True,False,False,False,False,False,True,False,False
0.5063043236732483,0.0,610.7550048828125,0.1768074631690979,0.2090499997138977,643.0,254.39605712890625,-2478405.75,8279685.5,5801279.5,32.02073287963867,0.8930411338806152,0.0,False,True,False,False,True,False,False,False,False
0.5210869312286377,0.0,276.3187255859375,0.15145976841449738,0.10944999754428864,91.0,200.224853515625,12392029.0,-7575504.5,4816524.5,20.251689910888672,0.7749072313308716,0.0,False,False,True,False,False,False,False,False,True
0.24347825348377228,0.0,101.6293716430664,0.1508936733007431,0.12790000438690186,772.0,51.115501403808594,19827246.0,-9294022.0,10533225.0,222.05145263671875,0.3602781891822815,0.0,True,False,False,False,False,True,False,False,False
0.19913043081760406,0.0,74.75311279296875,0.12739941477775574,0.0934000015258789,370.0,193.3925018310547,11152826.0,-4956811.5,6196014.5,166.04188537597656,0.10820605605840683,0.0,True,False,False,False,False,False,True,False,False
,1.0,705.1534423828125,,-0.0478999987244606,530.0,113.19859313964844,-2478405.75,2478405.75,-0.0,10.673577308654785,0.0527021698653698,0.0,False,False,False,False,False,False,False,False,False
0.4034782648086548,0.0,377.0399475097656,0.1624310314655304,0.14560000598430634,340.0,307.4053649902344,2478405.75,2.4049590097163787e-10,2478405.75,4.773369312286377,0.1748725026845932,0.0,False,True,False,False,True,False,False,False,False
0.23304347693920135,0.0,144.24700927734375,0.12334482371807098,0.11590000241994858,176.0,30.963756561279297,-0.0,-2478405.75,-2478405.75,49.144840240478516,0.043615031987428665,0.0,True,False,False,False,False,False,True,False,False
0.49739131331443787,0.0,403.1117248535156,0.1716408133506775,0.17649999260902405,1123.0,223.64324951171875,-133833912.0,97108384.0,-36725532.0,70.96123504638672,5.302594184875488,0.0,False,False,True,False,True,False,False,False,False
0.5089130401611328,0.0,250.1387481689453,0.16661207377910614,0.13744999468326569,73.0,173.65980529785156,4956811.5,-2478405.75,2478405.75,4.773369312286377,0.04646256938576698,0.0,False,False,True,False,True,False,False,False,False
0.5202174186706543,0.0,675.5238647460938,0.17682470381259918,0.3637000024318695,571.0,270.0,16109638.0,-15276192.0,833446.1875,0.0,0.3602563440799713,0.0,False,True,False,True,False,False,False,False,False
0.5915217399597168,0.0,749.9619750976562,0.2316867858171463,0.24504999816417694,2109.0,78.95265197753906,614644608.0,-304496832.0,310147808.0,33.41358184814453,5.880759239196777,0.0,False,True,False,False,True,False,False,False,False
0.438043475151062,0.0,174.79483032226562,0.15432758629322052,0.1006999984383583,500.0,69.44395446777344,-9913623.0,7602033.0,-2311590.0,109.89120483398438,0.3223091959953308,0.0,True,False,False,False,False,False,False,False,True
0.6795651912689209,0.0,405.8233947753906,0.18091091513633728,0.11774999648332596,351.0,292.47943115234375,14870435.0,-15745166.0,-874731.4375,6.750563144683838,0.4389118254184723,0.0,False,False,True,False,True,False,False,False,False
0.5365217328071594,0.0,309.8067932128906,0.16231322288513184,0.16429999470710754,297.0,341.5650634765625,-3717608.75,4615746.5,898137.875,10.673577308654785,0.2649390697479248,0.0,False,True,False,False,True,False,False,False,False
0.3558695614337921,0.0,166.88955688476562,0.13470976054668427,0.16539999842643738,13.0,225.0,-0.0,0.0,0.0,27.833284378051758,0.007012262940406799,0.0,False,False,True,False,True,False,False,False,False
0.5110869407653809,0.0,681.9094848632812,0.19864366948604584,0.31345000863075256,1260.0,70.24053192138672,27262464.0,-6841928.0,20420536.0,37.28120422363281,0.7210551500320435,0.0,False,True,False,False,True,False,False,False,False
,1.0,137.22097778320312,,0.04715000092983246,13.0,45.0,-2478405.75,929402.1875,-1549003.625,38.186954498291016,0.02739742398262024,0.0,False,False,False,False,False,False,False,False,False
0.18608695268630981,0.0,77.28023529052734,0.12263505905866623,0.10445000231266022,336.0,74.05460357666016,-1239202.875,72894.2890625,-1166308.625,122.25789642333984,0.1043214425444603,0.0,True,False,False,False,False,False,True,False,False
0.4443478286266327,0.0,439.7767028808594,0.17516379058361053,0.20395000278949738,393.0,168.6900634765625,-2478405.75,-1167710.375,-3646116.25,21.34715461730957,0.1809319406747818,0.0,False,True,False,True,False,False,False,False,False
0.6515217423439026,0.0,583.8469848632812,0.2035057544708252,0.18219999969005585,654.0,110.34410095214844,3717608.75,1360406.5,5078015.5,50.741607666015625,0.6418836712837219,0.0,False,False,True,False,True,False,False,False,False
0.16673913598060608,0.0,104.07076263427734,0.10422413796186447,0.1148499995470047,280.0,71.56504821777344,2478405.75,-309800.71875,2168605.0,181.76446533203125,0.0434778593480587,0.0,True,False,False,False,False,False,True,False,False
,0.0,212.1061553955078,,0.06199999898672104,8.0,270.0,6196014.5,-3717608.75,2478405.75,38.186954498291016,0.016145847737789154,1.0,True,False,False,False,False,False,False,False,True
0.39978259801864624,0.0,201.2182159423828,0.12434195727109909,0.1197500005364418,4.0,270.0,-3717608.75,1239202.875,-2478405.75,23.866844177246094,0.01359623670578003,1.0,True,False,False,False,False,False,False,True,False
0.47138887643814087,0.0,188.6952362060547,0.1276235729455948,0.10000000149011612,4.0,-1.0,-0.0,0.0,0.0,13.501126289367676,0.0,1.0,True,False,False,False,False,False,False,False,True
0.3676086962223053,0.0,172.4190673828125,0.14696551859378815,0.08720000088214874,12.0,33.690067291259766,-1239202.875,247840.578125,-991362.3125,23.866844177246094,0.04606834053993225,1.0,True,False,False,False,False,False,False,False,True
0.32108694314956665,0.0,124.79124450683594,0.1372247189283371,0.12250000238418579,539.0,348.6900634765625,-3717608.75,1387907.25,-2329701.5,320.9180908203125,0.28837689757347107,0.0,True,False,False,False,False,False,True,False,False
0.28804346919059753,0.0,180.1058349609375,0.15726403892040253,0.11580000072717667,671.0,3.366459846496582,-2478405.75,4956811.5,2478405.75,179.430419921875,0.16356174647808075,0.0,True,False,False,False,False,True,False,False,False
0.5265217423439026,0.0,615.9945678710938,0.16572190821170807,0.19380000233650208,821.0,38.973907470703125,-223056528.0,167833152.0,-55223372.0,50.741607666015625,10.570622444152832,0.0,False,True,False,False,True,False,False,False,False
,1.0,318.52935791015625,,-0.08815000206232071,44.0,-1.0,-0.0,0.0,0.0,34.4212532043457,0.0,0.0,False,False,False,False,False,False,False,False,False
0.6784782409667969,0.0,401.56640625,0.1668764054775238,0.1396999955177307,545.0,9.246111869812012,1239202.875,2282345.25,3521548.25,27.833284378051758,0.648883044719696,0.0,False,False,True,False,True,False,False,False,False
0.19499999284744263,0.0,95.03490447998047,0.13320223987102509,0.11699999868869781,543.0,116.56504821777344,-4956811.5,1184532.125,-3772279.5,245.7241973876953,0.3212674856185913,0.0,True,False,False,False,False,False,True,False,False
0.7954347729682922,0.0,442.334228515625,0.20915450155735016,0.163100004196167,1783.0,252.3682098388672,83026592.0,1514528.25,84541120.0,44.00828552246094,1.2408130168914795,0.0,False,False,True,True,False,False,False,False,False
0.5593478083610535,0.0,654.210205078125,0.2316320240497589,0.1914999932050705,2357.0,197.98867797851562,236687760.0,-138024992.0,98662768.0,9.546738624572754,5.420177936553955,0.0,False,False,True,True,False,False,False,False,False
0.27543479204177856,0.0,116.69047546386719,0.12645787000656128,0.11749999970197678,303.0,297.3498840332031,-6196014.5,148704.34375,-6047310.0,120.47438049316406,0.4665398895740509,0.0,True,False,False,False,False,False,True,False,False
0.3454347848892212,0.0,127.21139526367188,0.13496068120002747,0.09870000183582306,355.0,78.69007110595703,-1239202.875,-1285965.25,-2525168.25,232.478271484375,0.20897342264652252,0.0,True,False,False,False,False,False,True,False,False
0.5378260612487793,0.0,798.4542846679688,0.18662920594215393,0.1940000057220459,1360.0,269.8358459472656,-100375432.0,75591376.0,-24784058.0,62.78386688232422,2.430227041244507,0.0,False,True,False,True,False,False,False,False,False
0.3780434727668762,0.0,130.69337463378906,0.13837359845638275,0.08720000088214874,205.0,14.036242485046387,-0.0,805481.875,805481.875,111.4354248046875,0.10304281115531921,0.0,True,False,False,False,False,False,True,False,False
0.781521737575531,0.0,517.0278930664062,0.19465169310569763,0.20080000162124634,1603.0,78.44898986816406,131355504.0,-84574928.0,46780580.0,10.673577308654785,13.321561813354492,0.0,False,False,True,False,True,False,False,False,False
0.5102173686027527,0.0,668.5400390625,0.1810280978679657,0.305400013923645,948.0,170.42486572265625,-17348840.0,2535760.5,-14813080.0,10.673577308654785,4.629983901977539,0.0,False,True,False,True,False,False,False,False,False
0.5943478345870972,0.0,422.09625244140625,0.1731797754764557,0.15629999339580536,977.0,198.12356567382812,-125159496.0,76372968.0,-48786524.0,34.750648498535156,3.633531093597412,0.0,False,False,True,False,True,False,False,False,False
0.8195652365684509,0.0,696.9782104492188,0.22676123678684235,0.25600001215934753,2446.0,213.02011108398438,80548192.0,-66805640.0,13742549.0,9.546738624572754,2.926112413406372,0.0,False,False,True,False,True,False,False,False,False
0.7665217518806458,0.0,472.4056396484375,0.20279212296009064,0.18379999697208405,1604.0,328.7847595214844,44611304.0,-26434468.0,18176838.0,23.866844177246094,10.11745548248291,0.0,False,False,True,False,True,False,False,False,False
0.3913043439388275,0.0,214.7576904296875,0.14867697656154633,0.11270000040531158,234.0,18.434947967529297,1239202.875,-495681.15625,743521.75,6.750563144683838,0.061046209186315536,0.0,True,False,False,False,False,True,False,False,False
0.5565217137336731,0.0,280.79547119140625,0.17160673439502716,0.1590999960899353,27.0,18.434947967529297,1239202.875,-1239202.875,-0.0,4.773369312286377,0.014900722540915012,0.0,False,True,False,True,False,False,False,False,False
0.42347827553749084,0.0,890.40478515625,0.1876601129770279,0.23280000686645508,830.0,193.75306701660156,3717608.75,-5180027.5,-1462419.0,20.251689910888672,8.860848426818848,0.0,False,False,True,False,True,False,False,False,False
0.6426087021827698,0.0,249.01197814941406,0.16478370130062103,0.18559999763965607,29.0,78.69007110595703,4956811.5,-2478405.75,2478405.75,0.0,0.02939915843307972,0.0,False,False,True,True,False,False,False,False,False
0.3700000047683716,0.0,149.56192016601562,0.17203651368618011,0.38920000195503235,20.0,225.0,2478405.75,-1549003.625,929402.1875,6.750563144683838,0.012354162521660328,0.0,False,True,False,True,False,False,False,False,False
0.5526086688041687,0.0,285.0745849609375,0.15217415988445282,0.09290000051259995,258.0,315.0,-9913623.0,6939536.5,-2974087.0,4.773369312286377,0.22774732112884521,0.0,True,False,False,False,False,False,False,False,True
0.5947825908660889,0.0,744.3927001953125,0.23266291618347168,0.19769999384880066,2410.0,191.4211883544922,646863936.0,-262354640.0,384509280.0,23.866844177246094,5.5410284996032715,0.0,False,False,True,False,True,False,False,False,False
0.41804346442222595,0.0,159.83448791503906,,0.11490000039339066,48.0,52.4314079284668,3717608.75,-1808017.375,1909591.375,6.750563144683838,0.2168833315372467,0.0,False,False,False,False,False,False,False,False,True
0.47369566559791565,0.0,155.2945098876953,0.1424044966697693,0.1670999974012375,24.0,315.0,4956811.5,0.0,0.0,32.02073287963867,0.018592245876789093,0.0,False,False,True,False,False,False,False,True,False
0.6360869407653809,0.0,688.4928588867188,0.1872977614402771,0.27140000462532043,892.0,160.12020874023438,-7435217.5,27090904.0,19655686.0,44.00828552246094,5.838123321533203,0.0,False,True,False,False,True,False,False,False,False
0.35565218329429626,0.0,148.75987243652344,,0.3808000087738037,23.0,225.0,1239202.875,-247840.578125,991362.3125,4.773369312286377,0.06756893545389175,0.0,False,True,False,True,False,False,False,False,False
0.5141304135322571,0.0,696.813232421875,0.22577247023582458,0.41040000319480896,1851.0,271.83282470703125,-71873768.0,77230216.0,5356444.0,37.28120422363281,1.8213800191879272,0.0,False,False,True,False,True,False,False,False,False
0.595652163028717,0.0,287.3264465332031,0.14380337297916412,0.08349999785423279,35.0,205.8209991455078,-2478405.75,2168605.0,-309800.71875,54.424781799316406,0.31170204281806946,0.0,True,False,False,False,False,False,False,False,True
0.6536956429481506,0.0,565.7110595703125,0.14617416262626648,0.13369999825954437,113.0,246.1612548828125,-0.0,1281641.375,1281641.375,88.01657104492188,0.3628239333629608,0.0,False,False,True,False,True,False,False,False,False
0.3360869586467743,0.0,195.3158721923828,0.1392780840396881,0.11630000174045563,272.0,40.03025817871094,-11152826.0,5606885.5,-5545941.0,45.28415298461914,0.21181483566761017,0.0,True,False,False,False,False,False,True,False,False
0.25173914432525635,0.0,153.58612060546875,0.13438762724399567,0.10109999775886536,681.0,0.0,6196014.5,-1045801.3125,5150213.0,176.67913818359375,0.27532973885536194,0.0,True,False,False,False,False,False,False,False,True
0.446739137172699,0.0,823.8395385742188,0.1944887638092041,0.2290000021457672,679.0,0.2640332281589508,3717608.75,-5675440.5,-1957831.875,6.750563144683838,1.5951417684555054,0.0,False,True,False,True,False,False,False,False,False
0.5445652008056641,0.0,276.255126953125,0.19255337119102478,0.12939999997615814,20.0,153.43495178222656,-1239202.875,247840.578125,-991362.3125,0.0,0.027033405378460884,0.0,False,False,True,True,False,False,False,False,False
0.3518604636192322,0.0,131.81405639648438,0.10656460374593735,0.12200000137090683,664.0,67.38013458251953,3717608.75,-467240.4375,3250368.25,361.0762634277344,0.1907547116279602,0.0,True,False,False,False,False,False,True,False,False
0.6802173852920532,0.0,318.39739990234375,0.16879776120185852,0.1160999983549118,355.0,25.346176147460938,6196014.5,-5122890.5,1073124.125,15.094717979431152,0.22752560675144196,0.0,False,True,False,False,True,False,False,False,False
0.5276086926460266,0.0,388.2568359375,0.15217415988445282,0.14079999923706055,395.0,111.03751373291016,-3717608.75,3109697.75,-607910.875,25.705379486083984,0.18466870486736298,0.0,False,True,False,True,False,False,False,False,False
0.46043479442596436,0.0,238.25332641601562,0.1603342741727829,0.32580000162124634,56.0,123.69007110595703,-2478405.75,0.0,-2478405.75,0.0,0.06288895010948181,0.0,False,False,True,True,False,False,False,False,False
0.5376086831092834,0.0,223.50811767578125,0.16255056858062744,0.08129999786615372,346.0,271.84759521484375,1239202.875,1239202.875,2478405.75,30.189435958862305,0.19603480398654938,0.0,True,False,False,False,False,True,False,False,False
0.3528260886669159,0.0,208.06515502929688,,0.19869999587535858,168.0,36.869895935058594,-9913623.0,8674420.0,-1239202.875,0.0,0.19169923663139343,0.0,False,False,True,False,True,False,False,False,False
0.9326087236404419,0.0,711.680419921875,0.24465730786323547,0.17470000684261322,2504.0,103.9026870727539,48328912.0,-35117808.0,13211107.0,45.0318717956543,1.1421984434127808,0.0,False,False,True,False,True,False,False,False,False
0.23804347217082977,0.0,103.3021469116211,0.15191011130809784,0.11400000005960464,780.0,45.0,13631232.0,-5478131.5,8153100.5,199.3988800048828,0.3147401809692383,0.0,True,False,False,False,False,False,False,False,True
0.4069565236568451,0.0,227.65350341796875,0.1429634839296341,0.06319999694824219,481.0,140.04244995117188,2478405.75,466234.75,2944640.5,155.84884643554688,0.3913179337978363,0.0,True,False,False,False,False,False,False,False,True
0.8115217685699463,0.0,486.98480224609375,0.21718820929527283,0.21559999883174896,2313.0,13.717345237731934,45850508.0,4177139.75,50027648.0,75.47358703613281,3.315380096435547,0.0,False,False,True,False,True,False,False,False,False
0.45891305804252625,0.0,305.36102294921875,0.15324999392032623,0.0877000018954277,926.0,122.16439056396484,-23544856.0,18205884.0,-5338971.0,231.98768615722656,1.638331413269043,0.0,True,False,False,False,True,False,False,False,False
0.5895652174949646,0.0,297.520751953125,0.14974157512187958,0.1128000020980835,346.0,128.65980529785156,-0.0,-2180997.0,-2180997.0,30.189435958862305,0.26697370409965515,0.0,False,False,True,False,True,False,False,False,False
0.7463043332099915,0.0,724.6231689453125,0.2181207835674286,0.31380000710487366,839.0,114.28312683105469,-789372224.0,273087616.0,-516284640.0,45.28415298461914,6.080375671386719,0.0,False,False,True,False,True,False,False,False,False
0.11999999731779099,0.0,193.48959350585938,0.12232303619384766,0.06909999996423721,13.0,45.0,-2478405.75,619601.4375,-1858804.375,27.00225257873535,0.03683382645249367,1.0,True,False,False,False,False,True,False,False,False
0.5330435037612915,0.0,108.14189910888672,0.12375281006097794,0.10679999738931656,6.0,-1.0,-0.0,0.0,0.0,17.21062660217285,0.003081994131207466,1.0,False,False,True,False,False,False,False,True,False
0.6015217304229736,0.0,132.35263061523438,0.12408988922834396,0.10859999805688858,8.0,45.0,-4956811.5,0.0,0.0,33.75281524658203,0.0036690514534711838,1.0,True,False,False,False,False,False,False,True,False
0.3741304278373718,0.0,175.96791076660156,0.15389607846736908,0.24310000240802765,22.0,-1.0,-0.0,0.0,0.0,10.673577308654785,0.008121012710034847,1.0,False,True,False,True,False,False,False,False,False
0.186956524848938,0.0,221.64718627929688,0.12460111826658249,0.08179999887943268,20.0,71.56504821777344,-1239202.875,1239202.875,-0.0,30.189435958862305,0.018600009381771088,1.0,True,False,False,False,False,False,False,True,False
0.6376087069511414,0.0,264.33111572265625,0.148598313331604,0.07150000333786011,9.0,210.96376037597656,-1239202.875,495681.15625,-743521.75,4.773369312286377,0.045125577598810196,1.0,True,False,False,False,False,False,False,True,False
0.563043475151062,0.0,163.08998107910156,0.13584551215171814,0.09070000052452087,7.0,-1.0,-0.0,0.0,0.0,40.503379821777344,0.0,1.0,True,False,False,True,False,False,False,False,False
0.5406521558761597,0.0,131.29730224609375,0.15713483095169067,0.19629999995231628,3.0,90.0,-2478405.75,0.0,0.0,6.750563144683838,0.01744905486702919,1.0,False,False,True,False,False,False,False,True,False
0.553260862827301,0.0,132.39193725585938,0.12949158251285553,0.12530000507831573,4.0,281.3099365234375,-0.0,0.0,-0.0,6.750563144683838,0.030020827427506447,1.0,False,False,True,False,False,False,False,True,False
0.40913042426109314,0.0,175.96791076660156,0.14524438977241516,0.14079999923706055,21.0,180.0,-3717608.75,1239202.875,-2478405.75,15.094717979431152,0.0291422288864851,1.0,False,False,True,True,False,False,False,False,False
0.5797826051712036,0.0,221.64718627929688,,0.09210000187158585,19.0,341.5650634765625,-1239202.875,1239202.875,-0.0,23.866844177246094,0.01290430873632431,1.0,True,False,False,True,False,False,False,False,False
0.6139130592346191,0.0,240.59353637695312,0.13050280511379242,0.0828000009059906,8.0,315.0,-1239202.875,1239202.875,-0.0,4.773369312286377,0.015610172413289547,1.0,True,False,False,False,False,False,False,True,False
0.4689130485057831,0.0,128.9084930419922,0.13348595798015594,0.13940000534057617,3.0,135.0,1239202.875,-1239202.875,-0.0,4.773369312286377,0.02103886380791664,1.0,True,False,False,True,False,False,False,False,False
0.10347826033830643,0.0,201.32090759277344,0.12125000357627869,0.062199998646974564,16.0,45.0,4956811.5,0.0,0.0,27.00225257873535,0.022498514503240585,1.0,True,False,False,False,False,False,False,False,True
0.547441840171814,0.0,168.53004455566406,0.11422190815210342,0.057100001722574234,9.0,225.0,-0.0,0.0,0.0,10.673577308654785,0.007285008206963539,1.0,True,False,False,False,False,False,False,False,True
0.2908695638179779,0.0,128.96038818359375,0.11917415261268616,0.11509999632835388,355.0,159.44395446777344,-1239202.875,-218682.859375,-1457885.75,145.1763458251953,0.12398036569356918,1.0,True,False,False,False,False,False,True,False,False
0.4393478333950043,0.0,121.54605865478516,0.1255730390548706,0.06419999897480011,6.0,6.340190887451172,-1239202.875,1239202.875,-0.0,13.501126289367676,0.057638246566057205,1.0,True,False,False,False,False,False,False,False,True
0.5084615349769592,0.0,129.30714416503906,0.11789888143539429,0.06610000133514404,9.0,83.65980529785156,-0.0,0.0,-0.0,24.339502334594727,0.05687034875154495,1.0,True,False,False,False,False,False,False,False,True
0.4630434811115265,0.0,121.54605865478516,0.11814606189727783,0.093299999833107,4.0,135.0,-0.0,0.0,0.0,10.673577308654785,0.007249822374433279,1.0,True,False,False,False,False,False,False,True,False
0.11434782296419144,0.0,193.48959350585938,0.11758708208799362,0.07039999961853027,13.0,90.0,-0.0,0.0,-0.0,27.00225257873535,0.036174874752759933,1.0,True,False,False,False,False,True,False,False,False
0.45954546332359314,0.0,128.75439453125,0.11335112154483795,0.06629999727010727,6.0,45.0,-2478405.75,1858804.375,-619601.4375,34.4212532043457,0.021749308332800865,1.0,True,False,False,False,False,True,False,False,False
0.4241304397583008,0.0,180.2129364013672,0.17663201689720154,0.32919999957084656,31.0,180.0,1239202.875,-1239202.875,-0.0,9.546738624572754,0.025363270193338394,1.0,False,True,False,True,False,False,False,False,False
0.25065216422080994,0.0,117.61780548095703,0.13038763403892517,0.11949999630451202,277.0,102.771240234375,-2478405.75,8698383.0,6219977.0,145.48989868164062,0.5061290860176086,1.0,True,False,False,False,False,False,True,False,False
0.5247825980186462,0.0,630.7354125976562,0.1737809032201767,0.1599999964237213,288.0,216.86990356445312,1239202.875,57193.98046875,1296396.875,13.501126289367676,0.24298149347305298,1.0,False,True,False,False,True,False,False,False,False
0.7332608699798584,0.0,424.59246826171875,0.13217416405677795,0.10429999977350235,171.0,209.47589111328125,-1239202.875,2865279.0,1626076.0,19.681102752685547,0.420526921749115,1.0,True,False,False,False,False,False,False,False,True
0.39673912525177,0.0,122.60770416259766,0.12009550631046295,0.07739999890327454,33.0,40.236358642578125,-3717608.75,1933156.5,-1784452.125,53.36788558959961,0.19847065210342407,1.0,True,False,False,False,False,True,False,False,False
0.10000000149011612,0.0,193.48959350585938,0.11649438738822937,0.08160000294446945,12.0,18.434947967529297,-3717608.75,1239202.875,-2478405.75,27.00225257873535,0.010714372619986534,1.0,True,False,False,False,False,False,False,False,True
0.2613043487071991,0.0,115.56166076660156,0.13351403176784515,0.11860000342130661,375.0,59.0362434387207,3717608.75,-2230565.25,1487043.5,164.87135314941406,0.08547510206699371,1.0,True,False,False,False,False,False,True,False,False
0.2936956584453583,0.0,122.0129165649414,0.1191769614815712,0.10740000009536743,339.0,191.3099365234375,-0.0,0.0,-0.0,136.68849182128906,0.07017194479703903,1.0,True,False,False,False,False,False,False,False,True
