Soil_evaporation,Lakes,Precipitation,Soil_moisture,NDVI,Elevation,Aspect,Curvature,Plan_curvature,Profile_curvature,Distance_to_river,Slope,dust_storm,Bare_Soil,Cropland,Natural_vegetation,Clay_Loam,Loam,Loam_Sand,Sand,Sand_Clay_Loam,Sand_Loam
0.16777725368270313,0.0,0.03382367132069062,0.21338450500674544,0.2804694560941513,0.18284493284493283,0.051330112436121636,0.5377668160034439,0.5870007380264644,0.6236414809470593,0.721184632973901,0.003685307285079583,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2691575230536515,0.0,0.13211415104428595,0.20757551311846267,0.30303942440171705,0.14163614163614163,0.23437242425941882,0.5361247800641379,0.5967598849947996,0.6290765014431788,0.29800499114281115,0.013077416249563338,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.530223719051023,0.0,0.48152447721606983,0.6636683121243224,0.5136924544652476,0.4078144078144078,0.036378689841321636,0.3809523617703504,0.8040393036289218,0.5852446935236658,0.038833528297694236,0.5581457477373136,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4133745675471374,0.0,0.3765503340696702,0.5580979001534464,0.496388811348739,0.10622710622710622,0.47395241178539926,0.5394088522740186,0.5839893440598047,0.6234675602596049,0.04667209387585701,0.0088027920885363,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6496905782318909,0.0,0.749010598051831,0.8879662177702562,0.46509179819531377,0.6501831501831502,0.6342561813525304,0.7224958848486955,0.5682155995142669,0.8535709678263259,0.025889021451321048,0.3979331590936549,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3077106059826395,0.0,0.17373605036130987,0.33543847212734335,0.32733975253668396,0.0018315018315018315,0.051330112436121636,0.5435139425363695,0.5842124103212258,0.6290765014431788,0.025889021451321048,0.0008853253990887475,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3058067681605856,0.0,0.10589697270244089,0.2982513293535686,0.34832983001330703,0.0021367521367521365,0.08621522059810714,0.5435139425363695,0.5850489086257659,0.6297287039114849,0.09153150539934729,0.0017400613742530166,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3417420129121834,0.0,0.11593133278077405,0.2852762721115524,0.2660999135660883,0.20238095238095238,0.8645963872928148,0.5426929244838994,0.5876978200230896,0.6307070076139442,0.3998156148866979,0.02050239451417569,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.711158684490967,0.0,0.6701118534881559,0.9265601238555888,0.7789647885508139,0.3992673992673993,0.9837946511268254,0.2364531805603729,1.0,0.5467189408919291,0.051778042902642096,0.3121808711337739,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.47501186758472724,0.0,0.4270119105680104,0.5398104920238785,0.6966596600266141,0.13034188034188035,0.19072682407043912,0.5394088522740186,0.581063522860724,0.621186350830938,0.1113528740450229,0.00875905663425196,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.16849118878783564,0.0,0.09893976455183173,0.1825689907897854,0.22562443736680377,0.013736263736263736,0.816379628260622,0.5369457981994252,0.5956445542502188,0.6292939022613789,0.13941664208060559,0.007195437613499043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6051879817182958,0.0,0.5553065095603712,0.5915779572753143,0.4890159426285102,0.3601953601953602,0.03434416015349502,0.6453201867570573,0.4698173406579718,0.6746732658584896,0.02894480332737337,0.2519705231403426,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9178961905307909,0.0,0.6451929183947991,0.8190863933925377,0.46200723982103364,0.6871184371184371,0.9423332364642443,0.5418719064314292,0.595032137809852,0.6353384374079664,0.05788960665474674,0.11195713875188935,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.15064255015870848,0.0,0.053305702798527095,0.24469648858420845,0.3062744517724557,0.21733821733821734,0.5170909787686749,0.5426929244838994,0.5856065741738451,0.6290765014431788,0.8972889678033633,0.00805211806579462,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4740599323611493,0.0,0.5668052100411642,0.48552746758574294,0.42183269040404214,0.19566544566544566,0.7083382192742296,0.541050888378959,0.5949216253797716,0.634165268260335,0.08683441256831166,0.03960658242079397,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.49024270066156606,0.0,0.2416195343428084,0.3395427332676524,0.27196810353235557,0.027167277167277164,0.5575043803522296,0.5509031051742356,0.57708376103943,0.6333014607904435,0.05491890530856162,0.034353615508544516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1863398274169628,0.0,0.07176213813372259,0.336282427130141,0.29972917374337316,0.23504273504273504,0.14232556766135926,0.5558292133234225,0.5751503447869913,0.6383160365935951,0.6021632147561056,0.015916633471596178,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.13779152251571247,0.0,0.04562928432734851,0.20097217025337533,0.24781824439384717,0.11233211233211234,0.538480438392109,0.5500820870389482,0.5800299187633678,0.6345115219392984,0.4502754397456677,0.004707941079145223,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3614945219884664,0.0,0.3395547783220944,0.40272942291122427,0.32636173769157556,0.10317460317460318,0.8559368855398243,0.5443349605888398,0.5856065741738451,0.6312505095977676,0.012944510725660524,0.007672345291027931,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.17491670260933362,0.0,0.11320095966321342,0.17762060300645022,0.28167319685519576,0.05311355311355312,0.08621522059810714,0.5426929244838994,0.5828182464686065,0.62690249328859,0.13327188197366555,0.0018358230423243626,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4643027105073325,0.0,0.3649054028117852,0.45577123103804573,0.3728558504323377,0.3421855921855922,0.6227103631231274,0.45402297382331264,0.6948582564369898,0.5968615963375024,0.19243398280534335,0.23568269414436266,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.47691573803188303,0.0,0.21616370262499673,0.4268092596470391,0.31409870506081206,0.021672771672771672,0.48353688587971577,0.5459769966937802,0.5828182464686065,0.6312505095977676,0.012944510725660524,0.0019624422381015073,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.489290830688192,0.0,0.6297825446267964,0.48562676145784345,0.6545290584981576,0.17368742368742368,0.7517857051814766,0.5533661595800977,0.5684201109064222,0.6298075838367845,0.0,0.01591566210269061,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5673488665195421,0.0,0.7021616754533718,0.8015934220598887,0.47600060985795023,0.6431623931623932,0.21983509312178484,0.9499178665834449,0.24303274306366845,0.901131980542939,0.09061156602795321,0.2613915028319432,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.39933363718722,0.0,0.14290381919893783,0.35605932916133154,0.25880229055471293,0.15201465201465203,0.19335915659313113,0.5361247800641379,0.5941592331684582,0.627048820741556,0.29800499114281115,0.014228296249193039,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6637315085918083,0.0,0.3675420671643182,0.509160438987048,0.28445681723655875,0.10653235653235653,0.8143772422220069,0.5525451414448104,0.5678924922155616,0.6283092044506665,0.018306301338488613,0.01941317324911381,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5071394366922173,0.0,0.2741813123951118,0.4020509290885561,0.35449894676186733,0.09004884004884005,0.951050859670679,0.5402298702436716,0.5907995147754025,0.629864330096415,0.02894480332737337,0.011677264170977388,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.30937647631134985,0.0,0.13521720789660438,0.24307457424641354,0.3561540833016633,0.0033577533577533575,0.6264880876512304,0.5426929244838994,0.5856065741738451,0.6290765014431788,0.07547881267738688,0.00020823662935749767,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4792955434657259,0.0,0.6359915366563882,0.6112885203582475,0.5789196769994989,0.38400488400488403,0.195577140084599,0.5607553221351466,0.5779090704863847,0.6469889888496798,0.10109985554568435,0.03195901755560382,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.12351260834990056,0.0,0.04808650589035849,0.17353286223811992,0.26444478823691636,0.10195360195360195,0.20619700878449687,0.5418719064314292,0.5856885838148196,0.6280534387499466,0.3315412129279785,0.004535207039083811,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.40623511862050693,0.0,0.40055621700979666,0.4760610798916608,0.41415890611214434,0.11935286935286936,0.46969917899198366,0.541050888378959,0.5842928428809335,0.6258782008985329,0.05788960665474674,0.007941785532840692,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6330318749447871,0.0,0.5406414735884308,0.6392906795923202,0.38143244870298687,0.19902319902319904,0.3072411768404702,0.5451559787241271,0.5871370980335225,0.6335308354867988,0.13760202525695364,0.02843856196002512,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.10233222906335267,0.0,0.07413599954848873,0.06749902165069843,0.280093294813629,0.08485958485958486,0.19926511200275993,0.5443349605888398,0.5852580332106903,0.6309787585510321,0.4929122213482044,0.0018297234949436018,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3574488136008112,0.0,0.16859632637902328,0.18336338467664703,0.2874661523232337,0.0006105006105006105,0.7517857051814766,0.5402298702436716,0.5870007380264644,0.62690249328859,0.06472254716282372,0.0005010009890726175,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.32222750395434585,0.0,0.1405937705451571,0.3136590435519916,0.23848932356215338,0.0030525030525030525,0.093806337022856,0.5418719064314292,0.5858854069478847,0.6282068981703786,0.06472254716282372,0.001944912375476744,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2712993609941508,0.0,0.09428334693762247,0.2575589498364269,0.2916039824620997,0.16391941391941392,0.970889649112968,0.5402298702436716,0.5871680377225302,0.6270329336945333,0.8702715832168167,0.012719455543693206,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.23512611612410755,0.0,0.14806791992298193,0.37297121250090115,0.28152272785873717,0.2042124542124542,0.009373542183939106,0.541050888378959,0.5911832295843223,0.6312505095977676,0.4865827140611442,0.007169398830926761,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4961922794963771,0.0,0.571899845211399,0.42168253766644814,0.3988865608159541,0.25,0.10851861670940803,0.39490966808262357,0.7744270800894423,0.5806356595625093,0.13760202525695364,0.46993194471091004,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.662541605874887,0.0,0.36340282816494973,0.4283316226523908,0.31748420142800926,0.16575091575091574,0.025744795304568312,0.5435139425363695,0.5881743242258674,0.6321655334195927,0.07547881267738688,0.028749797568703734,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1332698628288193,0.0,0.06535007582754215,0.23439232493554907,0.28332832218436765,0.16514041514041514,0.324562729533006,0.5394088522740186,0.5869392307583784,0.6257675330087777,0.6663593995235615,0.014181975336880375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7905758820679561,0.0,0.403043000750501,0.6718234542939235,0.3526933636468609,0.5436507936507936,0.7026918985151838,0.5977011335853165,0.5873104925414657,0.703234287866194,0.119342478382542,0.05507067998328259,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5321275242479749,0.0,0.609058426910546,0.8012780331402952,0.39542581873990346,0.7188644688644689,0.5512779921926914,0.6995073797107988,0.43032170638779377,0.7156215161915935,0.025889021451321048,0.24091119793246918,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.22132318588263555,0.0,0.08640664749445076,0.19554954051910867,0.28408065595603643,0.09188034188034189,0.8279384898278959,0.5385878341387312,0.5857738738347531,0.6237719215722975,0.3267046416138497,0.020641688550194708,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2979533515037207,0.0,0.09663655562900064,0.24451969914900773,0.255792966678662,0.10775335775335776,0.21910396517471276,0.5418719064314292,0.5841598003618698,0.626861474155089,0.6304388539488662,0.009188683957329533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5085673069024822,0.0,0.7493126738048335,0.5420937361615067,0.39918749880887117,0.41452991452991456,0.7513286360322421,0.47619046281353383,0.6706505698867787,0.6073364194587005,0.17025844536370335,0.10795941370018527,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.33365062876197504,0.0,0.10002222244905928,0.2641756806393255,0.23848932356215338,0.06196581196581197,0.03908239427673629,0.5426929244838994,0.5865127806850792,0.6297830540989026,0.30219263527126666,0.004478351147293617,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7753450489911172,0.0,0.4756706170737014,0.588297569231086,0.40941921119806823,0.4887057387057387,0.21843270062523049,0.6297208375488369,0.49045564301135813,0.6701114943600549,0.02894480332737337,0.5922557922443129,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.47834360824214806,0.0,0.6229918935686826,0.509835328364921,0.5668071357864422,0.2887667887667888,0.474529547621354,0.531198671914951,0.5884594287784634,0.6160827627405565,0.02894480332737337,0.20577426409470845,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5704426396836194,0.0,0.3833648129106583,0.4646345607898197,0.34246162883641573,0.2976190476190476,0.5516535723450646,0.45977009745763786,0.6715298991200137,0.5862819344074771,0.09423744797099824,0.16146578431825487,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8169919050841825,0.0,0.650643456962039,0.7732257549595444,0.49247670712580904,0.746031746031746,0.5931313867744803,0.5960591012899653,0.5104469612338745,0.6411311916773491,0.025889021451321048,0.1300095567667612,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.758924313197357,0.0,0.4322826280091997,0.6351806685043614,0.3838399078038275,0.489010989010989,0.915465489962153,0.572249574704095,0.5558665045756189,0.6450208616580629,0.06472254716282372,0.44978132745373145,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3481675267336814,0.0,0.18176129511091876,0.3235158269454562,0.27685826744289027,0.07081807081807082,0.051330112436121636,0.5435139425363695,0.5850489086257659,0.6297287039114849,0.018306301338488613,0.002610921427216487,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5290337510838976,0.0,0.2459724518782643,0.45557496043692736,0.346674693473511,0.007631257631257632,0.051330112436121636,0.5435139425363695,0.5842124103212258,0.6290765014431788,0.012944510725660524,0.0005590065300863561,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.38338886900524866,0.0,0.838719797024085,0.5480310291204812,0.4575684828998745,0.25274725274725274,0.539484393030184,0.5451559787241271,0.5797787898442824,0.6277936966274518,0.05491890530856162,0.3939047742997964,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6232746204658683,0.0,0.21506809938802657,0.41627913163775676,0.3865483048975854,0.008241758241758242,0.21910396517471276,0.5459769966937802,0.5828182464686065,0.6312505095977676,0.0,0.0012036970243231133,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.32484530950663415,0.0,0.11836885858925994,0.458050184169965,0.6928980023788944,0.005494505494505494,0.6264880876512304,0.5443349605888398,0.5838638693229132,0.6298917545285615,0.018306301338488613,0.00044577065763585924,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.524750075202899,0.0,0.2501332041311619,0.343657121181434,0.24706591062217842,0.07814407814407814,0.8770833227117226,0.5361247800641379,0.5934138921985328,0.6264676915699542,0.012944510725660524,0.010023488068706834,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5709185746703064,0.0,0.6967464482953729,0.8072152402791556,0.40475473957159724,0.7350427350427351,0.532991529902808,0.971264371227778,0.29044477053862305,0.9663603825167597,0.06472254716282372,0.2462849644408385,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4383626877279969,0.0,0.12394288323175714,0.2873907939047122,0.3587120113989626,0.006715506715506716,0.8770833227117226,0.5459769966937802,0.5856065741738451,0.6290765014431788,0.08683441256831166,0.0007231545817515245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.616135138914136,0.0,0.6423928126623508,0.5459441414040856,0.5156485289979608,0.27167277167277165,0.44583734830215677,0.5377668160034439,0.6160851663830343,0.6463180776653279,0.119342478382542,0.25949564516597096,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4826272841231467,0.0,0.6504830422743444,0.7675311612834569,0.724796891518154,0.5644078144078144,0.7568890067179563,0.4950738766124566,0.672494345054123,0.6337750674207627,0.10109985554568435,0.08088629419380046,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5718705098938843,0.0,0.2523227785651794,0.2954473287631262,0.2329220603781792,0.010073260073260074,0.5730862406805988,0.541050888378959,0.5880463608807711,0.6288047504238552,0.14759012463788146,0.013756636349107596,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6354116803786299,0.0,0.5230071932011234,0.30910139474849563,0.30845621858923267,0.03388278388278389,0.6854093058904903,0.5426929244838994,0.5870484834149339,0.6302007317273074,0.238684956765084,0.016029833066797304,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.287720129413013,0.0,0.16285724315341446,0.26938487574963865,0.28227506163040594,0.08241758241758242,0.11145991064251397,0.5353037619288505,0.5919145946340747,0.6242117124719345,0.12280239924094243,0.009315030825262074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1953831631033,0.0,0.12228174848804854,0.24121931501817673,0.25940415532992306,0.20726495726495728,0.0,0.5467980148290675,0.5844299965396871,0.6335941656956401,0.47912173762279753,0.012139297844964553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.40885292417279523,0.0,0.7739957642926044,0.5873592121026957,0.4518507507194418,0.20665445665445667,0.0007351718763808094,0.5451559787241271,0.5792214259851018,0.6273591303220201,0.018306301338488613,0.07082633663942957,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5159447559475581,0.0,0.24155769486645698,0.576212724033408,0.30198616384775523,0.005494505494505494,0.42722297564847056,0.5418719064314292,0.5858854069478847,0.6282068981703786,0.0,0.0010985009523214032,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.30498764972688996,0.0,0.10111190583212729,0.08097844370372154,0.29085164869043095,0.20207570207570208,0.187612674045712,0.5451559787241271,0.5850809058255978,0.6319276597254402,0.9791732545586281,0.00837856692827393,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6644454763220428,0.0,0.28253430043469235,0.4393972681741256,0.28197412363748875,0.10775335775335776,0.07057367743952904,0.5467980148290675,0.5798430717642603,0.6300178245492264,0.040934133942378,0.010013629270653676,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.49738218221329855,0.0,0.350461404392312,0.343657121181434,0.31913933796780536,0.11996336996336997,0.30917190949368056,0.5402298702436716,0.5891051362600747,0.6285432541330831,0.06970832104030279,0.008107945273938232,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4238457897562906,0.0,0.20460703505348757,0.3906535888255346,0.5975022729540331,0.016483516483516484,0.34440158270495885,0.541050888378959,0.5856065741738451,0.62690249328859,0.0,0.0026928611319779077,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5083293394091387,0.0,0.1902696830246127,0.40341787186713673,0.2296117985092112,0.10500610500610501,0.75693013359437,0.5435139425363695,0.5870007380264644,0.6312505095977676,0.081868267884756,0.00861335262361326,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9407425053962529,0.0,0.6649389990954344,0.8762944247821026,0.3701474757598281,0.7637362637362637,0.2893057587823725,0.5747126284474198,0.5460973223115742,0.6406650213411599,0.12211825847101872,0.05068566365546704,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.18039028120725376,0.0,0.07338864395761255,0.3421363887582516,0.27881433076497936,0.23748473748473747,0.1252976175302461,0.551724123309523,0.5794434082618912,0.6362282387937649,0.5407335515113496,0.013891730837975536,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.36530223025767605,0.0,0.19430040620583475,0.29061016384776195,0.20237736978579862,0.14621489621489622,0.3899330073773459,0.5443349605888398,0.5861311110744596,0.6316594814331714,0.4226337692066102,0.01729685327227131,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8081865858288416,0.0,0.44645852677951997,0.718091909909477,0.4316882415127168,0.7054334554334555,0.03819445949172619,0.5730705935019196,0.5903060607262703,0.6729597577287566,0.20467066195331532,0.14731881528464721,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.42217991942758015,0.0,0.26985851341459666,0.3498531617846464,0.2392416573338221,0.28205128205128205,0.3401534907710949,0.527093580575977,0.6060890842533834,0.6243932624331365,0.6291084756324894,0.07274681645310362,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5652070285790428,0.0,0.26223510656745924,0.3296471591825806,0.27700873643934887,0.10500610500610501,0.3582392683494697,0.5426929244838994,0.583152845860738,0.6271633743197714,0.081868267884756,0.011767736649220161,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7367919660621293,0.0,0.6775237479612853,0.7234628759350102,0.5794463072764798,0.2554945054945055,0.31820896701862433,0.01970442994659838,0.8928435008354163,0.17620189951451665,0.12280239924094243,0.2702676890139202,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.051166110453538596,0.0,0.1610814798602119,0.17173583195735087,0.21125489483874077,0.0033577533577533575,0.1252976175302461,0.541050888378959,0.5863036561001548,0.6274459952724135,0.07322520535395445,0.0015342885333363354,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5782960237153824,0.0,0.1016355829332066,0.18191165162526135,0.27068913948370593,0.0018315018315018315,0.1252976175302461,0.5394088522740186,0.5856065741738451,0.6290765014431788,0.09153150539934729,5.957668549311712e-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.12446454357347848,0.0,0.1884602255253655,0.18485596810237992,0.23036413228087993,0.005494505494505494,0.19926511200275993,0.5418719064314292,0.5870007380264644,0.6290765014431788,0.081868267884756,0.0007234997953939531,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6178010418679483,0.0,0.22996350521344763,0.3230627825627259,0.2148660947006259,0.0021367521367521365,0.5874057013407021,0.5418719064314292,0.5861642397219243,0.6284242989748727,0.012944510725660524,0.001902991280609639,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5116610800665594,0.0,0.10060944525004573,0.372227066290889,0.4026482184636737,0.00030525030525030525,0.2505952350604922,0.541050888378959,0.5856065741738451,0.6290765014431788,0.018306301338488613,0.0006723212103057519,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5254640429331333,0.0,0.10167380234085563,0.21302157174389902,0.295817047099195,0.0006105006105006105,0.7832769963104773,0.5426929244838994,0.5856065741738451,0.6290765014431788,0.018306301338488613,0.0012313402883448019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
