Soil_evaporation,Soil_evaporation variance,Soil_evaporation median,Lakes,Lakes entropy,Lakes mode,landcover entropy,landcover mode,Precipitation,Precipitation variance,Precipitation median,Soil_moisture,Soil_moisture variance,Soil_moisture median,NDVI,NDVI variance,NDVI median,Elevation,Elevation variance,Elevation median,soil_type entropy,soil_type mode,Aspect,Aspect variance,Aspect median,Curvature,Curvature variance,Curvature median,Plan_curvature,Plan_curvature variance,Plan_curvature median,Profile_curvature,Profile_curvature variance,Profile_curvature median,Distance_to_river,Distance_to_river variance,Distance_to_river median,Slope,Slope variance,Slope median,dust_storm,Bare_Soil,Cropland,Natural_vegetation,Clay_Loam,Loam,Loam_Sand,Sand,Sand_Clay_Loam,Sand_Loam
0.549024260278626,0.003866637001929056,0.5473280666429591,0.0,0.0,0.0,0.49449821668063976,0.16666666666666666,0.2757530558612251,0.0,0.2757530558612251,0.40900175759593826,0.012320219038937527,0.43259327714923024,0.2654980487908781,0.0014884102728316643,0.31905394102800433,0.11141636141636142,5.267601670641852e-07,0.11906332453825857,0.3831646366913473,0.75,0.03466566303067691,0.49214956109382013,0.6439306233466119,0.5435139425363695,0.0005771569711111948,0.37386017953593864,0.5800573086417797,0.0005183737818248572,0.40508231250790144,0.6258368447085859,0.0005968701969355552,0.4889067980943673,0.025889021451321048,0.4274782387822448,0.025889021451321048,0.024931668423627276,0.00073766377337486,0.02648679993823994,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.16777725368270313,1.3844025360504236e-06,0.16966211704139478,0.0,0.0,0.0,0.0,1.0,0.03382367132069062,0.0,0.03382367132069062,0.21338450500674544,0.05529463442396687,0.2178935975250167,0.2804694560941513,0.00046958566831956403,0.34204026984972147,0.18284493284493283,3.4330515714755905e-07,0.19986807387862796,0.2646251034981781,1.0,0.051330112436121636,0.40875083926194256,0.3524588937513782,0.5377668160034439,0.0006410737962829216,0.349544070342697,0.5870007380264644,0.0005112270601348273,0.4259117913849881,0.6236414809470593,0.0006623998629391383,0.4740399505220881,0.721184632973901,0.6089621533763714,0.721184632973901,0.003685307285079583,0.0007598279960620411,0.019224505415657737,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2691575230536515,0.0002002769417483367,0.27294511619729167,0.0,0.0,0.0,0.27532347599152246,1.0,0.13211415104428595,0.0006928190457896846,0.13211415104428595,0.20757551311846267,0.029909128500272004,0.2309177729282662,0.30303942440171705,0.00034361344288864757,0.3556230998737435,0.14163614163614163,1.1777029763412651e-07,0.1550131926121372,0.6248339089642777,0.9166666666666666,0.23437242425941882,0.4851221276020611,0.2635729974552377,0.5361247800641379,0.00013447105850486707,0.3647416388184228,0.5967598849947996,0.0002358408549479772,0.41303629014198995,0.6290765014431788,5.0007317880315804e-05,0.48282757694429196,0.29800499114281115,0.6132217269176092,0.29800499114281115,0.013077416249563338,0.0003088873281749533,0.008733552425962542,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.530223719051023,0.022594374757203203,0.548286617333238,0.0,0.0,0.0,0.0,0.16666666666666666,0.48152447721606983,0.03675520942529307,0.48227361321413464,0.6636683121243224,0.15971048760815104,0.5926777612849059,0.5136924544652476,0.020234820504658316,0.5200417855276522,0.4078144078144078,0.0002259038388474147,0.44063324538258575,0.44711469679127264,0.3333333333333333,0.036378689841321636,0.4981348569080399,0.5950106338617588,0.3809523617703504,0.37180398310129625,0.15805471190226802,0.8040393036289218,0.4979668686713138,0.8547117321749987,0.5852446935236658,0.28922718629955324,0.2967104982368197,0.038833528297694236,0.5593226455696284,0.038833528297694236,0.5581457477373136,0.6346881285798285,0.5237548587388055,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4133745675471374,0.324051298244382,0.40210881973157114,0.0,0.0,0.0,0.20938579569514562,0.5,0.3765503340696702,0.14454298486566006,0.3765503340696702,0.5580979001534464,0.05110363308525168,0.540529623500194,0.496388811348739,0.011230908248105596,0.5540463537922018,0.10622710622710622,2.6366197887608305e-07,0.11609498680738786,0.1100333707770622,0.3333333333333333,0.47395241178539926,0.10296982770167758,0.5269299879735495,0.5394088522740186,0.00015680843464389375,0.3617021252459175,0.5839893440598047,0.00010511437635546704,0.4161018856465866,0.6234675602596049,0.00021020613477835896,0.4741293606507715,0.04667209387585701,0.503727825466549,0.04667209387585701,0.0088027920885363,0.00024093454793217212,0.015321118280827004,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6496905782318909,0.1447559168204501,0.6743350146981961,0.0,0.0,0.0,0.07377734066247293,0.16666666666666666,0.749010598051831,0.1459236735687406,0.749010598051831,0.8879662177702562,0.13304772010006966,0.9123121511872787,0.46509179819531377,0.02070673202288039,0.5267856931813304,0.6501831501831502,0.00027899951098045596,0.6424802110817942,0.06428139669824866,0.5833333333333333,0.6342561813525304,0.22456635886896406,0.6821735929060008,0.7224958848486955,0.2659872993010074,0.5227963479612937,0.5682155995142669,0.23698189732203995,0.3423116398788204,0.8535709678263259,0.26592398956001645,0.7407397625134456,0.025889021451321048,0.62288171048505,0.025889021451321048,0.3979331590936549,0.1709861422588914,0.4776285219653582,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3077106059826395,0.013878868573791578,0.3425593262365661,0.0,0.0,0.0,0.6664524513465716,0.16666666666666666,0.17373605036130987,0.05634233537540909,0.1613419831053601,0.33543847212734335,0.06262556272640113,0.36283223126490005,0.32733975253668396,0.008195752231952767,0.3906724761756578,0.0018315018315018315,5.452041727931161e-10,0.001978891820580475,0.833881370491117,0.5833333333333333,0.051330112436121636,0.36864073830425126,0.22985139322142673,0.5435139425363695,4.9142232737542425e-06,0.36778115239092807,0.5842124103212258,3.955825192208093e-06,0.40997069463739333,0.6290765014431788,1.7940381840306886e-06,0.48076262416642485,0.025889021451321048,0.4932303519884823,0.025889021451321048,0.0008853253990887475,3.1994934960674803e-06,0.0006785826756071994,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3058067681605856,0.0018703281121263274,0.30936977961325335,0.0,0.0,0.0,0.4678091468023876,1.0,0.10589697270244089,0.0312188264001663,0.11271253462446879,0.2982513293535686,0.052527241988188714,0.25453368481085825,0.34832983001330703,0.006347255761732558,0.3707256699800755,0.0021367521367521365,2.3264109733703925e-09,0.001978891820580475,0.8364386390119434,0.5833333333333333,0.08621522059810714,0.17720983421210879,0.15064522141592507,0.5435139425363695,7.1479616350402974e-06,0.36778115239092807,0.5850489086257659,6.8160636589933316e-06,0.40997069463739333,0.6297287039114849,1.01021143131713e-05,0.48076262416642485,0.09153150539934729,0.5888770332311143,0.09153150539934729,0.0017400613742530166,1.7697876247337948e-06,0.001211115736503236,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3417420129121834,0.00045823729976489857,0.342199861514754,0.0,0.0,0.0,0.0,1.0,0.11593133278077405,0.08963505706026373,0.11593133278077405,0.2852762721115524,0.037373107959987446,0.2876372892922817,0.2660999135660883,0.001527946103372599,0.31487460980167736,0.20238095238095238,3.652496252698302e-07,0.2180079155672823,0.500205685689011,1.0,0.8645963872928148,0.5826503271341194,0.23502655159907432,0.5426929244838994,0.0011315389422806496,0.38297872056005416,0.5876978200230896,0.0010773751597161838,0.3949492768813312,0.6307070076139442,0.0011551563204406313,0.49417655775165287,0.3998156148866979,0.510214566469361,0.3998156148866979,0.02050239451417569,0.0004441558324793318,0.019205252964504947,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.711158684490967,0.09393403507222164,0.6326384210411896,0.0,0.0,0.0,0.3037167425013208,0.16666666666666666,0.6701118534881559,0.0,0.6701118534881559,0.9265601238555888,0.1846569322152024,0.8725411664927603,0.7789647885508139,0.12692883348333617,0.7001329880495037,0.3992673992673993,0.0004300112418162449,0.5187994722955145,0.06428139669824866,0.5833333333333333,0.9837946511268254,0.3082827017955851,0.3481858656008967,0.2364531805603729,0.7082842819633808,0.3981762887291802,1.0,1.0,0.698037861144718,0.5467189408919291,0.39048685139191686,0.9464144441605981,0.051778042902642096,0.796610193850118,0.051778042902642096,0.3121808711337739,0.5992387359728344,0.6030890628662109,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.47501186758472724,0.056075693010834295,0.3944404470611694,0.0,0.0,0.0,0.0,0.5,0.4270119105680104,0.0,0.4270119105680104,0.5398104920238785,0.050105772396820826,0.5433241730729672,0.6966596600266141,0.049092535296267545,0.6897796251619182,0.13034188034188035,3.2454827481807847e-07,0.14149076517150394,0.3732956743082068,0.3333333333333333,0.19072682407043912,0.05732291370758,0.4085424678435688,0.5394088522740186,0.00037413296458495835,0.3647416388184228,0.581063522860724,0.00041062084597339447,0.40997069463739333,0.621186350830938,0.00035342182400611484,0.47014940254137944,0.1113528740450229,0.6654658421856879,0.10436196378421479,0.00875905663425196,0.0003879369564607723,0.019695180336234373,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.16849118878783564,0.0003710199255664547,0.17014139238653425,0.0,0.0,0.0,0.0,1.0,0.09893976455183173,0.019724419991702585,0.09347754948077985,0.1825689907897854,0.05939250455082083,0.20098818278554775,0.22562443736680377,0.00022306772612186584,0.2594984816682246,0.013736263736263736,3.8580630091507586e-07,0.015171503957783642,0.1100333707770622,1.0,0.816379628260622,0.23917896249842463,0.7560919936027644,0.5369457981994252,0.0009124776428246358,0.3617021252459175,0.5956445542502188,0.001113768317522073,0.42176144681601935,0.6292939022613789,0.0005879726882118531,0.4773176333662144,0.13941664208060559,0.6826874537049161,0.13941664208060559,0.007195437613499043,0.0009330087001606572,0.017969482890473912,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6051879817182958,0.024945553879717287,0.5986101014990954,0.0,0.0,0.0,0.0,0.16666666666666666,0.5553065095603712,0.010682522079425967,0.5553065095603712,0.5915779572753143,0.061641012719983596,0.5569002809622607,0.4890159426285102,0.01069949930609353,0.564589661190089,0.3601953601953602,5.340706116161442e-05,0.3591688654353562,0.44711469679127264,0.3333333333333333,0.03434416015349502,0.6061925756768715,0.18161315377208148,0.6453201867570573,0.05656518012967969,0.349544070342697,0.4698173406579718,0.04898648682154611,0.3275217541989457,0.6746732658584896,0.051677846860935565,0.3492571045246402,0.02894480332737337,0.6606034079143276,0.02894480332737337,0.2519705231403426,0.05842957886989619,0.184420948576943,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9178961905307909,0.3408337180879883,0.9240354655542444,0.0,0.3564819960288726,0.0,0.0,0.16666666666666666,0.6451929183947991,0.0,0.6451929183947991,0.8190863933925377,0.08061361355895914,0.8354180264638655,0.46200723982103364,0.15594681747203104,0.5636397971001984,0.6871184371184371,0.00011978587410710909,0.7473614775725593,0.18243557270022848,0.5833333333333333,0.9423332364642443,0.5769902168729837,0.26570830589978506,0.5418719064314292,0.07726883167024268,0.24012158418530435,0.595032137809852,0.07088028571154883,0.6498525905191662,0.6353384374079664,0.09590443380060595,0.3468567546720719,0.05788960665474674,0.6728455367121213,0.05788960665474674,0.11195713875188935,0.34497260809258906,0.32414288815264886,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.15064255015870848,5.999079404978172e-06,0.1533668867139718,0.0,0.0,0.0,0.0,1.0,0.053305702798527095,0.0,0.053305702798527095,0.24469648858420845,0.06008435023964137,0.2417855651048424,0.3062744517724557,0.0003868316227073208,0.3561929900200012,0.21733821733821734,1.8658683616385332e-07,0.23317941952506593,0.0,1.0,0.5170909787686749,0.42522640183890387,0.3922358805077809,0.5426929244838994,0.00039654779953822433,0.3647416388184228,0.5856065741738451,0.0005365487216937057,0.41053665074660584,0.6290765014431788,0.000290383760630439,0.46878589819976846,0.8972889678033633,0.5410954500036514,0.8972889678033633,0.00805211806579462,0.0002712726510066339,0.015189166986992667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4740599323611493,0.04875566548612149,0.5363048322602406,0.0,0.0,0.0,0.5007557806048644,0.5,0.5668052100411642,0.0,0.5668052100411642,0.48552746758574294,0.1879565292801053,0.4873117922522545,0.42183269040404214,0.004503603567651104,0.49411093464262756,0.19566544566544566,5.908114352340039e-06,0.20910290237467016,0.18243557270022848,0.5833333333333333,0.7083382192742296,0.050445606282546455,0.6454816103643294,0.541050888378959,0.0031142598934656607,0.35866261136681254,0.5949216253797716,0.0029733781673891555,0.43089558413965495,0.634165268260335,0.0027471937478019833,0.4973115135267872,0.08683441256831166,0.47001270872575707,0.09061156602795321,0.03960658242079397,0.0051360067954087756,0.053408006322395174,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.49024270066156606,0.028903098311448168,0.4838246254671705,0.0,0.0,0.0,0.6956172319230558,0.16666666666666666,0.2416195343428084,0.0,0.2416195343428084,0.3395427332676524,0.0835273654139078,0.3667998833695988,0.27196810353235557,0.036920518900890834,0.3181990775009411,0.027167277167277164,2.6443951437715817e-06,0.027704485488126648,0.5214330548355712,0.75,0.5575043803522296,0.013412197982662766,0.5779647446856638,0.5509031051742356,0.0011735695119258049,0.35866261136681254,0.57708376103943,0.0009626853377791101,0.42801054559438334,0.6333014607904435,0.0009388376238894711,0.48472733353858916,0.05491890530856162,0.576871662735244,0.05491890530856162,0.034353615508544516,0.0012675233436877467,0.039696971004840015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1863398274169628,4.776189733051274e-05,0.18907262068630942,0.0,0.0,0.0,0.0,1.0,0.07176213813372259,0.020267266493107994,0.07176213813372259,0.336282427130141,0.019624540498089146,0.3239150870208335,0.29972917374337316,0.00031512434290721067,0.34906913673036677,0.23504273504273504,3.686323693605272e-07,0.2506596306068602,0.5661883432982502,0.75,0.14232556766135926,0.15514920286848405,0.2249717963456594,0.5558292133234225,0.0003326310042618331,0.3617021252459175,0.5751503447869913,0.0003702591313318291,0.4173281240958097,0.6383160365935951,0.00024151392297692897,0.4701272912683454,0.6021632147561056,0.6218536642073186,0.5967124332917749,0.015916633471596178,0.00040027556414292965,0.014514433107928406,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.13779152251571247,0.0001033687353702725,0.14138510164097434,0.0,0.0,0.0,0.0,1.0,0.04562928432734851,0.0007963002185344582,0.04562928432734851,0.20097217025337533,0.04100530750679127,0.16502092535283086,0.24781824439384717,0.0002874104660033578,0.294167926488021,0.11233211233211234,6.095754423781915e-08,0.11972295514511873,0.0,1.0,0.538480438392109,0.45269513842491405,0.27170176904978244,0.5500820870389482,0.0001759137214300596,0.36778115239092807,0.5800299187633678,0.000145660285396486,0.40997069463739333,0.6345115219392984,0.0001531816496236826,0.4794945001808488,0.4502754397456677,0.6233072154008721,0.4502754397456677,0.004707941079145223,0.00010390746793905761,0.008057109225240397,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3614945219884664,0.08158631486520876,0.4970045824771017,0.0,0.0,0.0,0.0,0.5,0.3395547783220944,0.021640120847739797,0.3395547783220944,0.40272942291122427,0.02692885953711676,0.4118926780251748,0.32636173769157556,0.012915447249519664,0.3945668764826942,0.10317460317460318,2.255751302715471e-07,0.11147757255936676,0.2646251034981781,0.5833333333333333,0.8559368855398243,0.6816525104825149,0.8457443298036883,0.5443349605888398,0.00011888046167789324,0.3647416388184228,0.5856065741738451,9.22292349284126e-05,0.4148293745501066,0.6312505095977676,0.00014865840043728248,0.48076262416642485,0.012944510725660524,0.7542378032747166,0.012944510725660524,0.007672345291027931,0.00018758092838714975,0.012518982469475123,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.17491670260933362,0.00013567147082962723,0.17757009453253653,0.0,0.0,0.0,0.0,1.0,0.11320095966321342,0.0,0.11320095966321342,0.17762060300645022,0.02702199316910199,0.20338600292953601,0.28167319685519576,0.0007798649463103043,0.33539133445119407,0.05311355311355312,9.230368663162685e-08,0.05771767810026385,0.0,1.0,0.08621522059810714,0.45908760542498456,0.1419662841395728,0.5426929244838994,9.984809708880698e-05,0.3708206659634333,0.5828182464686065,0.00011757701038960308,0.4023595606509148,0.62690249328859,9.491305007516147e-05,0.48735461436888283,0.13327188197366555,0.6972228591843804,0.13941664208060559,0.0018358230423243626,0.0004756112947777326,0.009888267821926734,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4643027105073325,0.0347012086632525,0.45770429984213296,0.0,0.0,0.0,0.0,0.16666666666666666,0.3649054028117852,0.0002739374402915488,0.3649054028117852,0.45577123103804573,0.1414829461445613,0.4977224734071637,0.3728558504323377,0.004622405230789396,0.45478724070539733,0.3421855921855922,0.00018477654145956948,0.3717018469656992,0.23988635835384653,0.5833333333333333,0.6227103631231274,0.10229601366709858,0.6316556195541356,0.45402297382331264,0.05392401285989982,0.20668693396794727,0.6948582564369898,0.057206381911518334,0.6799759051481223,0.5968615963375024,0.04001982885181151,0.43617163806588927,0.19243398280534335,0.4288893140034658,0.19243398280534335,0.23568269414436266,0.5225913980965261,0.3086397576233481,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.47691573803188303,0.005430781264848405,0.4644140889704261,0.0,0.0,0.0,0.20938579569514562,0.16666666666666666,0.21616370262499673,0.027947427912889594,0.21616370262499673,0.4268092596470391,0.0362421985343994,0.4304024540510615,0.31409870506081206,0.006145893836718522,0.3427051605588065,0.021672771672771672,1.5810921122565866e-08,0.022757255936675463,0.06428139669824866,0.5833333333333333,0.48353688587971577,0.0672896088124768,0.49819475854899503,0.5459769966937802,1.5636169463231626e-05,0.36778115239092807,0.5828182464686065,1.3923476625495699e-05,0.40997069463739333,0.6312505095977676,1.5999541055844754e-05,0.48076262416642485,0.012944510725660524,0.5081648612781584,0.012944510725660524,0.0019624422381015073,1.3779756813160399e-05,0.002558215154778788,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.489290830688192,0.36980398177253127,0.5204888444261273,0.0,0.0,0.0,0.5845042718652576,0.5,0.6297825446267964,0.009062794829130139,0.6297825446267964,0.48562676145784345,0.11696224975201609,0.5432292621543786,0.6545290584981576,0.10114716099637554,0.6968084778887251,0.17368742368742368,2.3295552205768844e-06,0.1879947229551451,0.6792869225070575,0.3333333333333333,0.7517857051814766,0.3382199330808171,0.6415298714197709,0.5533661595800977,0.004323624270498107,0.37993920668094916,0.5684201109064222,0.0035896050844123843,0.4211943809941753,0.6298075838367845,0.005115404657903327,0.5037365673871345,0.0,0.6144070620402562,0.0,0.01591566210269061,0.0026029159808505535,0.04379962439647737,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
