Soil_evaporation,Soil_evaporation variance,Soil_evaporation median,Lakes,Lakes entropy,Lakes mode,landcover entropy,landcover mode,Precipitation,Precipitation variance,Precipitation median,Soil_moisture,Soil_moisture variance,Soil_moisture median,NDVI,NDVI variance,NDVI median,Elevation,Elevation variance,Elevation median,soil_type entropy,soil_type mode,Aspect,Aspect variance,Aspect median,Curvature,Curvature variance,Curvature median,Plan_curvature,Plan_curvature variance,Plan_curvature median,Profile_curvature,Profile_curvature variance,Profile_curvature median,Distance_to_river,Distance_to_river variance,Distance_to_river median,Slope,Slope variance,Slope median,dust_storm,X,Y,Bare_Soil,Cropland,Natural_vegetation,Clay_Loam,Loam,Loam_Sand,Sand,Sand_Clay_Loam,Sand_Loam
0.43913043,5.4749998525949195e-05,0.4402174,0,-0.0,0,-0.0,6,275.20825,18.032629,275.20825,0.13666849,4.9810001655714586e-05,0.13807122,0.0873,8.28e-06,0.0871,198,43.29945856,201.0,0.8346482851813828,9,152.10272,3870.3582,95.630684,1239202.9,92239760000000.0,0.0,-1068278.4,27935801000000.0,929402.2,170924.53,30976410000000.0,0.0,70.47794,3.2188804,70.47794,0.13964665,0.0130618,0.17485265,1,42.6803793772982,34.953239206443875,True,False,False,False,False,False,False,False,True
0.46282607,3.632999869296327e-05,0.46282607,0,-0.0,0,-0.0,6,280.76028,0.0,280.76028,0.13853699,1.295000038226135e-05,0.1394822,0.0853,4.31e-06,0.0849,155,30.26738859,160.0,-0.0,9,57.264774,4158.622,109.29005,-6196014.5,35813740000000.0,0.0,5410178.5,10940682000000.0,-574264.75,-785836.0,13807997000000.0,-423142.47,44.008286,4.5703635,44.008286,0.18001327,0.00836032,0.18001327,1,42.86165379136071,35.151101107418306,True,False,False,False,False,False,False,False,True
0.38391304,0.0002624700136948377,0.39130434,0,-0.0,0,-0.0,6,168.74069,7.22987,168.74069,0.12579177,2.5130000722128898e-05,0.12579177,0.0577,0.00014145,0.0689,14,0.57142857,13.0,0.866943997998272,9,341.56506,8713.444,90.0,1239202.9,5483731000000.0,0.0,-1239202.9,1574427200000.0,0.0,-0.0,1325375800000.0,0.0,23.866844,2.0881717,23.866844,0.02803589,0.00018569,0.023387099,1,45.422691012199316,31.535199092508183,True,False,False,False,False,False,False,False,True
0.44695652,0.0002530000056140125,0.42173913,0,-0.0,0,0.2460225782203316,6,189.26643,114.23077,189.26643,0.13779178,2.5549999918439426e-05,0.12935618,0.1033,0.00064499,0.0854,7,0.43565181,7.0,0.5745082375396052,9,270.0,8910.3955,135.0,-0.0,8288915000000.0,0.0,0.0,1749514500000.0,0.0,0.0,1642321300000.0,0.0,15.094718,7.4706345,15.094718,0.020019174,0.00020265,0.020019174,1,45.801719332511816,31.460258204480716,False,False,True,False,False,False,False,False,True
0.38043478,1.8310000086785294e-05,0.3847826,0,-0.0,0,-0.0,6,254.44917,61.556362,242.6408,0.12923013,5.049000174039975e-05,0.13608493,0.0828,2.32e-06,0.0823,267,17.83673469,270.0,0.714975716948989,11,45.0,6786.05,122.00539,-1239202.9,25079084000000.0,-1239202.9,495681.16,9598608000000.0,619601.44,-743521.75,7252047000000.0,-743521.75,37.281204,3.6492665,38.186954,0.0475488,0.00581243,0.15333222,1,42.3123373851107,34.70108672980856,True,False,False,False,False,True,False,False,False
0.39391303,5.9580001106951386e-05,0.395,0,-0.0,0,-0.0,6,210.92938,54.49804,210.92938,0.13305205,3.786000161198899e-05,0.13587397,0.0787,4.06e-06,0.0812,187,60.49979175,187.0,0.866943997998272,11,101.976135,839.3518,112.619865,-6196014.5,30263495000000.0,1239202.9,2427479.8,7235510000000.0,-743521.75,-3768534.8,13951865000000.0,929402.2,41.06207,4.2612343,41.06207,0.23830546,0.00224457,0.23776214,1,42.7133383616732,34.58358452608825,True,False,False,False,False,True,False,False,False
0.43978262,7.735999679425731e-05,0.4452174,0,-0.0,0,-0.0,6,220.4453,8.1170635,220.4453,0.14403288,1.8700000509852543e-05,0.14080548,0.0848,1.218e-05,0.0885,128,199.39192003,125.0,-0.0,9,255.65067,865.12756,238.24052,-3717608.8,68479483000000.0,-1239202.9,6196014.5,37232996000000.0,1222381.1,2478405.8,11902802000000.0,1075190.8,38.484127,5.7384334,36.352894,0.593042,0.02216072,0.38662806,1,43.2022299632357,34.66494994102811,True,False,False,False,False,False,False,False,True
0.32956523,6.212999869603664e-05,0.33130434,0,-0.0,0,-0.0,6,175.70079,136.01437,175.70079,0.13843013,2.4540000595152378e-05,0.13264932,0.0734,1.383e-05,0.0734,109,64.17742607,112.0,0.5916727785823275,11,77.73523,558.03406,80.75388,-6196014.5,25874716000000.0,-2478405.8,2712849.5,11003251000000.0,662544.1,-3483165.0,7758427000000.0,-537767.3,19.093477,4.972818,19.093477,0.16640784,0.00359962,0.24515831,1,42.9770102366732,33.87508679907056,True,False,False,False,False,True,False,False,False
0.4326087,0.0005528099718503654,0.4152174,0,-0.0,0,0.3322866302216151,6,178.86098,0.72679067,178.86098,0.1284822,0.00010564999683992937,0.12892054,0.0753,0.00101189,0.0918,13,1.0362349,14.0,1.466041875026789,9,149.03624,6964.3423,108.43495,1239202.9,5729328600000.0,0.0,4.809918e-11,967193600000.0,0.0,1239202.9,1084939700000.0,0.0,27.002253,1.988188,27.002253,0.044112436,0.00019691,0.028222071,1,45.36787536009541,31.62036379772673,True,False,False,False,False,False,False,False,True
0.3552174,5.994000093778595e-05,0.36347827,0,-0.0,0,-0.0,6,203.73499,18.849913,197.82532,0.1389589,1.6629999663564377e-05,0.13767396,0.092,3.99e-06,0.0898,96,39.03706789,94.0,0.8346482851813828,11,33.690067,6356.0186,56.309933,-1239202.9,36980327000000.0,0.0,1239202.9,10508197000000.0,-1326676.0,-0.0,13370405000000.0,630284.25,14.3201065,5.5800166,14.3201065,0.094397284,0.01061064,0.25530466,1,43.39582946165792,33.6250095962721,True,False,False,False,False,False,False,False,True
0.45434782,5.4790001740911976e-05,0.45043477,0,-0.0,0,-0.0,6,262.25705,20.932001,266.85236,0.14299725,1.8160000763600692e-05,0.13932876,0.0832,1.318e-05,0.0842,137,23.01291129,140.0,-0.0,9,36.869896,2377.433,115.90651,-9913623.0,27907292000000.0,-1239202.9,4956811.5,7345452600000.0,247840.58,-4956811.5,10298580000000.0,381293.2,51.41076,4.7952867,51.41076,0.21709332,0.00265723,0.1373542,1,42.897055318889876,35.002416491646706,True,False,False,False,False,False,False,False,True
0.5002174,6.610000127693638e-05,0.49869564,0,-0.0,0,-0.0,6,261.48752,40.69851,261.48752,0.14153151,1.3320000107341912e-05,0.14301918,0.0958,1.244e-05,0.0955,155,96.24156601,153.0,-0.0,9,227.38594,1036.4663,254.24883,7435217.5,69328840000000.0,1239202.9,-6505815.0,28761425000000.0,4.809918e-11,929402.2,17121524000000.0,589838.94,23.866844,4.915743,23.866844,0.18676735,0.01125247,0.2565031,1,43.12227504545238,35.146277036916075,True,False,False,False,False,False,False,False,True
0.35543478,3.169000046909787e-05,0.35673913,0,-0.0,0,-0.0,6,202.9344,2.663674,202.9344,0.12670137,1.1180000001331791e-05,0.13281919,0.078,1.177e-05,0.0785,189,28.65222824,188.0,0.8030909760146978,11,117.64597,698.2229,103.392494,3717608.8,16296416000000.0,0.0,-1410127.5,4043542000000.0,-72894.29,2307481.2,6894558600000.0,396544.94,23.866844,4.405316,23.866844,0.1605209,0.00153703,0.16226105,1,42.71873136779505,34.17089743288901,True,False,False,False,False,True,False,False,False
0.40608695,5.120000059832819e-05,0.39217392,0,-0.0,0,-0.0,6,210.92938,15.582741,210.92938,0.13790411,5.292000059853308e-05,0.13437533,0.0883,2.264e-05,0.0862,181,71.71095377,179.0,0.9852281360342515,11,50.52754,1731.6818,50.90614,3717608.8,28832122000000.0,1239202.9,-2248111.5,6354473300000.0,-29157.715,1469497.2,11411778000000.0,291577.16,36.352894,4.510661,36.352894,0.3301735,0.0044155,0.24747862,1,42.729717695920044,34.51107231661122,True,False,False,False,False,True,False,False,False
0.36913043,1.635000080568716e-05,0.36673912,0,-0.0,0,-0.0,6,242.6408,168.40024,222.11649,0.14500548,3.640000068116933e-05,0.13878356,0.0853,1.43e-06,0.0848,312,49.24114952,309.0,0.7804828278806266,11,30.068583,4953.1465,41.82017,-1239202.9,54958830000000.0,1239202.9,2548024.0,27343590000000.0,-656777.56,1308821.0,13065093000000.0,255505.75,23.866844,6.5453362,23.866844,0.27196956,0.01744103,0.21263668,1,42.22434660217005,34.60155230268622,True,False,False,False,False,False,True,False,False
0.41130435,5.151000004843809e-05,0.4156522,0,-0.0,0,-0.0,6,207.45995,57.037315,207.45995,0.14371233,3.94000016967766e-05,0.13975069,0.0894,2.37e-05,0.0876,168,85.98667222,169.0,0.7682814090975242,11,157.47943,1205.2574,102.09476,2478405.8,56020534000000.0,0.0,-450087.84,14507903000000.0,291577.16,2028318.0,23489728000000.0,1375213.0,51.631878,5.7220616,49.14484,0.30721426,0.00683379,0.27717245,1,42.79563566467005,34.63771673290001,True,False,False,False,False,True,False,False,False
0.17978261,8.259999958681874e-06,0.1826087,0,-0.0,0,-0.0,6,135.66193,57.863327,135.66193,0.12695068,1.8650000129127875e-05,0.13204657,0.122,2.69e-06,0.1214,321,82.41899209,325.0,-0.0,12,49.398705,9017.44,42.468193,-11152826.0,90457900000000.0,2478405.8,3834514.8,45089456000000.0,-1487043.5,-7318311.5,25392044000000.0,0.0,172.17245,5.270758,172.17245,0.21089743,0.03754081,0.23520811,0,42.57661657272834,31.40344045174188,True,False,False,False,False,False,True,False,False
0.3397826,0.00016464000509586185,0.3573913,0,-0.0,0,0.9996995428565171,6,255.51605,180.95947,244.36887,0.13472055,2.913999924203381e-05,0.1337726,0.095,0.00052217,0.1078,18,0.38983757,18.0,1.2023853470868684,6,0.0,5417.7065,153.43495,-0.0,4324818400000.0,1239202.9,0.0,1177112300000.0,-495681.16,0.0,982169200000.0,0.0,15.094718,6.040971,14.3201065,0.010751999,6.438e-05,0.0224022,0,44.896811924589336,31.60796012631793,False,False,True,False,False,False,False,False,True
0.15586956,0.00012130999675719067,0.16108696,0,-0.0,0,-0.0,6,98.961205,7.9686594,98.961205,0.13856165,0.00010653000208549201,0.13696438,0.1293,6.9e-06,0.1275,799,25.50354019,799.0,1.1873969449665474,12,28.300755,214.89519,38.65981,2478405.8,20866832000000.0,-1239202.9,-1239202.9,8849049000000.0,857909.7,1239202.9,3661976000000.0,0.0,363.52893,5.432914,363.52893,0.0959782,0.0080715,0.09319896,0,39.99617715579757,31.24411467112511,True,False,False,False,False,False,True,False,False
0.4456522,0.003473580116406083,0.43347827,0,-0.0,0,0.14372616993938178,3,602.11127,0.77716017,602.11127,0.17591232,4.2529998609097674e-05,0.17800823,0.1596,0.00011015,0.1565,460,488.20324865,458.0,-0.0,4,200.62354,655.5643,187.27501,-1239202.9,147069400000000.0,0.0,3686693.0,48916250000000.0,1310258.1,2447490.2,54040495000000.0,2265506.8,33.41358,5.6938987,33.41358,0.7264956,0.0447085,0.55760634,0,41.7167808776518,37.02499131951551,False,True,False,True,False,False,False,False,False
0.19695652,2.2980000721872784e-05,0.18826087,0,-0.0,0,-0.0,6,111.68309,0.0,111.68309,0.13463563,3.5569999454310164e-05,0.12702467,0.126,6.577e-05,0.1247,358,23.66097459,359.0,-0.0,12,32.47119,4837.231,74.74488,-3717608.8,23904820000000.0,0.0,2569079.2,6105543500000.0,929402.2,-1148529.5,8216520400000.0,-120897.84,194.77452,5.113411,194.77452,0.1536732,0.00337743,0.13701355,0,41.96232052347546,31.656614723333618,True,False,False,False,False,False,True,False,False
0.5628261,0.0021078900899738073,0.5643478,0,-0.0,0,-0.0,1,615.15753,180.45297,611.3498,0.21886575,0.0001741599990054965,0.19423014,0.243,0.00178154,0.2276,1019,52222.24489796,1221.0,-0.0,7,130.99945,7393.9404,171.97276,-19827246.0,7.7053406e+16,-27262464.0,57268200.0,3.4491023e+16,57268200.0,37440956.0,1.7381825e+16,-288680.56,23.866844,5.040551,27.002253,10.0575,16.370855,7.406736,0,38.69827398870953,38.021606405591456,False,False,True,False,True,False,False,False,False
0.28478262,2.5319999622297473e-05,0.28608695,0,-0.0,0,-0.0,6,125.15066,0.0,125.15066,0.13329864,1.0390000170446001e-05,0.13523836,0.1059,6.63e-06,0.1034,437,6.65306122,436.0,0.14372616993938178,12,78.69007,11208.817,80.537674,6196014.5,11101773000000.0,-1239202.9,-3717608.8,3940719000000.0,309800.72,2478405.8,2358619400000.0,0.0,333.04297,7.228446,333.04297,0.029255763,0.00280035,0.06386144,0,45.05460333121182,28.153509795936507,True,False,False,False,False,False,True,False,False
0.48869565,0.0011673900298774242,0.465,0,-0.0,0,-0.0,3,596.71326,0.0,596.71326,0.18258083,3.7689998862333596e-05,0.18059726,0.2734,0.00034847,0.2691,203,28.92044981,203.0,0.2460225782203316,7,192.26477,325.29327,206.56505,1239202.9,10027285000000.0,0.0,-133967.88,3590434600000.0,453366.9,1105235.0,2805521400000.0,-42731.133,17.210627,4.158971,17.210627,0.15864572,0.00218675,0.15656307,0,43.95941741508632,35.357987957126156,False,True,False,False,True,False,False,False,False
0.29630435,1.1379999705241062e-05,0.29608697,0,-0.0,0,-0.0,6,125.15066,8.085206,125.15066,0.1368274,3.957000080845319e-05,0.12967123,0.1007,5.21e-06,0.1017,449,14.26738859,447.0,0.14372616993938178,12,60.945396,528.7348,63.434948,1239202.9,11459936000000.0,0.0,-1239202.9,3985050700000.0,0.0,9.619836e-11,3205570000000.0,0.0,339.44662,7.717055,339.44662,0.07093384,0.00155079,0.12159317,0,45.002933734924,28.1207915763705,True,False,False,False,False,False,True,False,False
0.40934783,0.00013596999633591622,0.3954348,0,-0.0,0,1.2308502908862673,6,332.36353,28.608921,327.07205,0.151663,5.1279999752296135e-05,0.15327534,0.1001,0.00153225,0.1004,213,122.00832986,219.0,0.6880476235340796,7,222.61406,1490.1945,209.74489,-8674420.0,47714990000000.0,-1239202.9,1397567.5,27695067000000.0,-57193.98,-7276853.0,6658369500000.0,0.0,4.7733693,3.8679512,4.7733693,0.45292667,0.02569432,0.26884368,0,40.187050714748835,35.406638359051925,True,False,False,False,True,False,False,False,False
0.2828261,1.6289999621221796e-05,0.28369564,0,-0.0,0,-0.0,6,267.68243,0.01493694,267.68243,0.141,4.203999924357049e-05,0.141,0.0996,2.63e-05,0.1005,424,24.58142441,428.0,0.8030909760146978,12,258.69006,13573.387,170.83765,-2478405.8,28498261000000.0,-2478405.8,2354485.5,9629053000000.0,2354485.5,-123920.29,9205048000000.0,0.0,84.44952,4.3974633,84.44952,0.11759225,0.01060469,0.18145926,0,40.081148819144836,34.162337612462984,True,False,False,False,False,True,False,False,False
0.50869566,0.0019708899781107903,0.4654348,0,-0.0,0,0.2460225782203316,3,818.2223,0.0,818.2223,0.20231234,0.00013422999472822994,0.19875069,0.3131,0.00232606,0.3004,1035,101117.87005414,1159.0,0.5916727785823275,7,231.23448,6868.179,216.38556,-386631300.0,7.0485232e+16,33458478.0,163112180.0,2.983394e+16,-19971750.0,-223519140.0,1.5456613e+16,13579395.0,4.7733693,4.590295,4.7733693,11.342251,13.447254,10.576709,0,44.34197672694955,36.76586348048352,False,True,False,False,True,False,False,False,False
0.24021739,3.167999966535717e-05,0.2323913,0,-0.0,0,-0.0,6,152.32646,0.02336781,152.32646,0.1292137,1.0849999853235204e-05,0.13350411,0.112,1.695e-05,0.112,110,31.52019992,112.0,-0.0,12,31.75948,614.79694,59.036243,-6196014.5,9829016000000.0,-1239202.9,1111009.5,2909844000000.0,72894.29,-5085005.0,3757377300000.0,-743521.75,53.367886,5.40864,54.42478,0.17236294,0.0007279,0.1640446,0,43.80028360871741,31.949674956741692,True,False,False,False,False,False,True,False,False
0.33847827,0.001538040000014007,0.3952174,0,-0.0,0,-0.0,3,762.503,5.532265,762.503,0.20543836,9.47599983192049e-05,0.1922137,0.3556,0.00062563,0.3261,474,13291.15868388,574.0,0.863120568566631,7,4.2926016,16925.021,129.02771,-221817310.0,1.904769e+16,-34697680.0,191957840.0,8097777500000000.0,36361668.0,-29859480.0,4377060000000000.0,653514.9,0.0,4.6500115,0.0,4.066895,3.055275,3.9473057,0,44.06938575428329,36.8555660500405,False,True,False,False,True,False,False,False,False
0.26,6.838000263087451e-05,0.25891304,0,-0.0,0,-0.0,6,158.15572,0.0,158.15572,0.12827124,0.0001389499957440421,0.12788494,0.0871,3.37e-06,0.0904,204,49.67763432,203.0,-0.0,12,77.61924,10544.556,48.36646,3717608.8,18364806000000.0,0.0,-3542662.5,7975692000000.0,-495681.16,174946.3,3804225300000.0,271606.12,104.25195,4.63282,104.25195,0.29623222,0.00501249,0.16233508,0,46.24991987795322,29.961866825190313,True,False,False,False,False,False,True,False,False
0.2895652,0.0017000300576910377,0.37804347,0,-0.0,0,-0.0,3,769.461,2.6705976,769.461,0.1927096,9.901999874273315e-05,0.19107945,0.2354,0.00040297,0.2183,624,768.65805914,628.0,-0.0,4,104.802,10717.271,288.43494,9913623.0,2614212400000000.0,3717608.8,-6579880.5,913147500000000.0,-3469768.2,3333742.5,773086000000000.0,2381568.2,6.750563,4.374164,6.750563,1.3788619,0.25232673,1.092041,0,40.87333021846626,37.75302484768408,False,True,False,True,False,False,False,False,False
0.51934785,0.0032379101030528545,0.46434784,1,0.7300166301457938,0,1.041414568544589,6,302.3073,41.072952,296.87054,0.16890411,0.0001780299935489893,0.16283561,0.0191,0.00465082,0.0684,280,85.46938776,277.0,0.9486131982385806,7,218.15723,626.54175,225.0,8674420.0,24900004000000.0,0.0,-3031281.0,6723456000000.0,145788.58,5643139.5,8122910400000.0,-99136.234,17.210627,4.5892763,17.210627,0.26881644,0.00502205,0.24808048,0,39.301019226383495,36.01495204688198,True,False,False,False,False,False,False,False,True
0.5678261,0.0003449099895078689,0.58,0,-0.0,0,0.3322866302216151,6,372.42694,648.2565,372.42694,0.14169589,1.8659999113879167e-05,0.14672875,0.0949,6.647e-05,0.0954,70,18.23823407,74.0,1.1122480392832161,7,180.0,3694.4648,164.05461,-6196014.5,12283713000000.0,-1239202.9,2697088.8,3645146400000.0,4.2754827e-11,-3498925.8,4798095000000.0,-728942.9,21.347155,5.6253905,21.347155,0.10737011,0.00360318,0.1285691,0,44.00443998628179,34.57094477507703,True,False,False,False,False,False,False,False,True
0.39586955,0.0050007798708975315,0.5247826,0,-0.0,0,-0.0,1,789.68945,7.880802,789.68945,0.19536164,4.564999835565686e-05,0.19112329,0.2806,0.00153824,0.2455,1193,21728.75635152,1163.0,0.9972943816462347,7,215.44836,3283.2822,216.42477,2478405.8,1.9717014e+16,24784058.0,11426180.0,9688186000000000.0,-14393796.0,13904586.0,3734988400000000.0,12839160.0,4.7733693,6.576684,4.7733693,2.6503036,6.5284348,3.861244,0,42.010720327720776,37.949061132420695,False,False,True,True,False,False,False,False,False
0.62108696,0.0010888599790632725,0.58652174,0,-0.0,0,0.9972943816462347,3,830.2375,31.485775,830.2375,0.18433425,9.821999992709607e-05,0.18052876,0.2635,0.00167039,0.2383,369,1348.86547272,413.0,0.6420642892306891,7,182.86241,11759.005,171.00465,-50807320.0,3063416800000000.0,1239202.9,28001438.0,1188181900000000.0,6788971.0,-22805880.0,795096360000000.0,1398348.2,0.0,3.9667444,0.0,1.568935,0.3696393,1.4472927,0,44.775632091145,35.8745531370902,False,False,True,False,True,False,False,False,False
0.6076087,0.004802300129085779,0.52913046,0,-0.0,0,-0.0,1,843.76733,13.897291,843.76733,0.24990137,8.892999903764576e-05,0.24323836,0.4212,0.0051383,0.3435,1468,21545.75426905,1572.0,-0.0,7,350.20642,12418.782,114.08486,-304843900.0,5.380691e+16,1239202.9,299613000.0,1.7415683e+16,35766620.0,-5230916.5,1.902431e+16,-5230916.5,14.3201065,7.402059,14.3201065,7.0802574,4.3640714,5.589634,0,40.4121586692585,38.87273420348089,False,False,True,False,True,False,False,False,False
0.5126087,0.0007756699924357235,0.49434784,0,-0.0,0,-0.0,1,715.13666,0.0,715.13666,0.1803863,5.548999979509972e-05,0.18742877,0.2295,0.0011925,0.2422,1171,9554.73469388,1156.0,-0.0,7,159.3818,160.6628,148.40059,21066450.0,1737900100000000.0,-2478405.8,-24105666.0,656899950000000.0,4131396.2,-3039216.8,402812270000000.0,5918609.5,44.008286,4.5811343,44.008286,2.8586323,0.2762515,2.6598809,0,39.926523087149974,37.53052217581845,False,False,True,False,True,False,False,False,False
0.35717392,2.5290000849054195e-05,0.35652173,0,-0.0,0,-0.0,6,257.1819,1.9361093,257.1819,0.13284932,8.33000012789853e-06,0.13003014,0.0892,2.04e-06,0.0879,88,23.86422324,88.0,1.310178100705075,11,318.36646,14384.475,230.19443,-2478405.8,35350685000000.0,0.0,-2168605.0,11802889000000.0,0.0,-4647011.0,10866499000000.0,0.0,23.866844,4.906514,23.866844,0.17806329,0.00530528,0.16201782,0,43.14709016735175,33.19930655031864,True,False,False,False,False,False,True,False,False
0.5147826,0.005669279955327511,0.58847827,0,-0.0,0,-0.0,1,823.5857,0.0,823.5857,0.18181919,0.00010646999726304784,0.18965206,0.2264,0.00081576,0.2446,956,25316.85547688,895.0,0.47543164626872064,7,217.40994,3561.1353,243.64525,-7435217.5,3.6666814e+16,-34697680.0,101367100.0,1.2447423e+16,29536936.0,93931890.0,1.3579597e+16,11489115.0,10.673577,5.6202826,10.673577,8.620728,5.7729855,4.4117894,0,42.03283433683775,38.06160151054292,False,False,True,False,True,False,False,False,False
0.43195653,0.004669549874961376,0.48043478,0,0.2460225782203316,0,0.28683890475094387,1,869.0012,227.44304,869.0012,0.24905479,7.336999988183379e-05,0.2358096,0.2425,0.0102936,0.2821,2226,110603.41607663,2128.0,0.5745082375396051,7,243.29027,2565.1436,257.25864,9913623.0,4.8768993e+16,21066450.0,45700820.0,2.209595e+16,-13951962.0,55614444.0,1.1669406e+16,4155306.2,51.41076,5.50472,51.41076,12.404409,11.591211,8.762624,0,42.17790285118259,38.619928304772394,False,False,True,False,True,False,False,False,False
0.6978261,0.0012432299554347992,0.59065217,0,-0.0,0,0.5363596511250623,3,615.39075,18.636126,615.39075,0.17110136,2.2640000679530203e-05,0.16802192,0.1265,2.172e-05,0.1307,310,40.95293628,308.0,0.14372616993938178,7,35.537678,7548.5337,59.036243,-0.0,22212500000000.0,1239202.9,495681.16,7841354600000.0,148704.34,495681.16,7217583500000.0,0.0,30.189436,2.3209634,30.189436,0.14103036,0.00351233,0.19953455,0,43.70443370154078,35.832060677033056,False,True,False,False,True,False,False,False,False
0.24456522,1.6179999875021167e-05,0.24456522,0,-0.0,0,-0.0,6,179.2506,27.450657,179.2506,0.11847398,6.31400034762919e-05,0.12841918,0.1141,1.301e-05,0.1108,174,62.08996252,186.0,-0.0,12,47.48955,7269.061,117.64597,-21066450.0,80832274000000.0,1239202.9,6196014.5,27069721000000.0,-1093414.4,-14870435.0,23374070000000.0,0.0,62.237118,4.7646966,62.237118,0.18699814,0.00877411,0.26253968,0,42.85073739223937,32.79907961434627,True,False,False,False,False,False,True,False,False
0.59630436,0.00011852000170620158,0.6095652,0,-0.0,0,0.40790598013897633,1,489.35242,0.0,489.35242,0.14380273,5.169999894860666e-06,0.14073698,0.1076,9.53e-06,0.1107,235,21.11870054,235.0,1.5255574848897184,7,167.47119,378.00452,167.00539,1239202.9,7270708500000.0,-1239202.9,72894.29,2205370800000.0,72894.29,1312097.2,2509707400000.0,0.0,54.42478,4.7641687,54.42478,0.1326305,0.00088424,0.1294695,0,42.442387858276945,36.06792118344075,False,False,True,False,False,False,False,False,True
0.28369564,1.9159999283147044e-05,0.27565217,0,0.2460225782203316,0,0.2460225782203316,6,143.0957,0.0,143.0957,0.11326028,7.277000258909538e-05,0.12472603,0.1301,1.036e-05,0.1316,543,43433819.35526864,539.0,0.2460225782203316,12,15.642246,10352.507,189.76833,1239202.9,115463050000000.0,0.0,1239202.9,45762650000000.0,901554.94,2478405.8,23790797000000.0,0.0,368.75626,5.835775,368.75626,0.13038233,0.01155375,0.12104763,0,44.34067517261527,28.058016694349,True,False,False,False,False,False,True,False,False
0.4526087,0.00033090999932028353,0.4497826,0,-0.0,0,0.5363596511250623,6,433.94006,67.66917,433.94006,0.16184384,5.059999966761097e-05,0.16067396,0.0856,0.00041032,0.1038,31,0.69054561,32.0,1.1122480392832161,9,135.0,2637.0903,161.56505,-2478405.8,5976206000000.0,0.0,0.0,1237015100000.0,0.0,0.0,1512800500000.0,0.0,59.043312,3.0578601,59.043312,0.008964408,0.00011844,0.025742436,0,45.24604291451121,33.4234490433985,True,False,False,False,True,False,False,False,False
0.25326088,4.1110000893240795e-05,0.26173913,0,-0.0,0,-0.0,6,152.8006,0.0,152.8006,0.11662192,0.00011067000014008954,0.11662192,0.0929,2.8e-06,0.0913,228,37.36693045,225.0,-0.0,12,0.0,17993.88,263.04706,4956811.5,95296940000000.0,1239202.9,-977063.8,30433218000000.0,-767899.5,3979747.8,32071244000000.0,-660488.9,120.757744,5.566931,119.33423,0.15542361,0.00917344,0.18382716,0,46.16763582460091,29.848279405151537,True,False,False,False,False,False,True,False,False
0.7202174,0.0023260400630533695,0.67673916,0,-0.0,0,0.3322866302216151,3,641.56384,3.6237063,641.56384,0.20354521,0.00012055000115651637,0.19703014,0.223,0.00042111,0.197,1518,825.08871304,1514.0,0.6880476235340796,7,164.85902,802.0185,193.92834,-6196014.5,479095450000000.0,-7435217.5,5904437.5,173385480000000.0,6514720.5,-291577.16,154300000000000.0,-1851514.9,9.546739,6.4776764,9.546739,0.7839141,0.26106855,0.67901504,0,42.3102428340079,39.23837183567112,False,True,False,False,True,False,False,False,False
0.3197826,6.851000216556713e-05,0.31760868,0,-0.0,0,-0.0,6,140.13867,7.1994085,140.13867,0.13612603,1.1479999557195697e-05,0.14016163,0.1135,1.896e-05,0.1195,777,91.51436901,774.0,0.962280140500009,11,75.96375,1237.328,81.027374,2478405.8,47346590000000.0,1239202.9,1452858.6,17217553000000.0,-221004.34,3931264.5,13997224000000.0,903889.2,244.60895,6.9185877,244.60895,0.25502005,0.01464177,0.27481833,0,38.02876042399201,33.71297395857174,True,False,False,False,False,True,False,False,False
0.5547826,0.0040287598967552185,0.53369564,0,-0.0,0,-0.0,1,847.5868,0.0,847.5868,0.23012054,0.00019751999934669584,0.22853151,0.1212,0.00480331,0.2164,2509,82812.41899209,2103.0,0.3322866302216151,7,215.55586,8782.483,204.61014,532857250.0,1.0461402e+17,0.0,-111426290.0,2.1818481e+16,-40451324.0,421430940.0,4.983732e+16,-53303756.0,37.281204,4.4734545,37.281204,4.220938,19.097599,11.831031,0,44.542101598820686,37.06724498300582,False,False,True,False,True,False,False,False,False
0.4580435,0.00024232000578194857,0.4593478,0,-0.0,0,-0.0,6,201.96397,52.142227,206.18321,0.14663014,3.7710000469814986e-05,0.14926301,0.0981,9.026e-05,0.0977,964,7131.51270304,964.0,1.0432812726866367,9,176.56146,818.6073,182.92072,45850508.0,1225344600000000.0,-3717608.8,-34744500.0,538688020000000.0,1239202.9,11106006.0,337340560000000.0,2736090.2,128.08293,5.8790865,130.28761,3.1176152,0.6682651,1.831408,0,37.91775277583075,34.78757317674471,True,False,False,False,False,False,False,False,True
0.79195654,0.0024367000441998243,0.7826087,0,-0.0,0,-0.0,1,661.41534,45.23602,661.41534,0.20043835,0.00010075000318465754,0.20362055,0.2035,0.0003396,0.2052,1279,28521.28113286,1307.0,0.3322866302216151,7,157.88168,1981.323,150.55122,-117724270.0,3.5624078e+16,-55764132.0,76692640.0,1.3322768e+16,21490718.0,-41031630.0,1.026128e+16,-1731599.2,4.7733693,6.491036,4.7733693,8.197668,4.734037,4.39777,0,38.84303767642399,39.60692182762474,False,False,True,False,True,False,False,False,False
